q_id,query_clean
3396,как активировать профиль
3397,активировать зарплатный счёт
3398,как активировать кредитную карту после перевыпуска
3399,как на кредитной карте активировать беспроцентное снятие наличных <anon num>
3400,мне не нужно активировать карту мне нужео убрать все неактивные
3401,нет кнопки активировать
3402,возможно потому что карту активировал минут <anon num> назад
3403,почему опять не активирована карта уже три раза ездили обновлять данные
3404,все активировал но оба карты на одном счету
3405,почему не активируется детская карта
3406,хочу поинтересоваться моя карта работоспособна
3407,ну то есть меня спишутся через месяц деньги или ее не активирую тариф не пойдет
3408,вчера оформила кредитную карту сейчас активировала она <anon num> тыс ставила на <anon num> <anon num>
3409,получила новую дебетовую карту <anon num> активировала появилось уведомление что зарплатному счету привязана ещё карта <anon num> неактивированная что делать
3410,меня нет пункта активация карты что можно сделать этим
3411,когда можно будет активировать кредитную карту
3412,зарплатный счёт активировал объедините все мои карты одному зарплатному счёту
3413,для получения детской карты нужно активировать свою карту
3414,мои активные карты
3415,как можно регистрировать карту без номера телефона
3416,карта уже активирована правильно поняла
3417,активируйте детскую карту
3418,как мне активировать зп карту или как выпустить виртуальную карту
3419,оплатил жкх чтобы получить <anon num> кэшбэк ео почему то не вижу прогнозе начисления кэшбэка будет по этой операции <anon num> кэшбэка
3420,почему нет кэшбэка за оплату коммунальных платежей
3421,оплатил жку приложении кешбек <anon num> когда придет придет ли вообще
3422,почему нет прогноза кэшбэка по уплате жкх
3423,произвела оплату жкх почему мне не выставили <anon num> кэшбека по условиям
3424,оплатила за газ <anon num> августа кэшбэк не отобразился
3425,будет ли начислен кэшбек за уплату жкх или не правильно оплатила
3426,плачу по приложению по куар коду за коммунальные услуги почему истории отражается как перевод другой банк кэшбэка нет
3427,оплатила жкх через приложение но кешбек не начислили
3428,почему мне не начислился кэшбэк по оплате коммунальных услуг
3429,почему не начисляется кешбек за жку текущем месяце
3430,оплатил услуги жкх нет кэшбэка
3431,хюубрать платежи жкх экрана чтобы не мешали
3432,если оплатить жку используя выставленные счета разделе платежи будет начислен кешбэк
3433,почему нет кэшбека за жкх
3434,вчера оплатила первый раз коммунальные через альфа банк но платеж так не зачислили течение какого времени вы передаете информацию
3435,подключен кэшбэк коммунальные платежи <anon num> <anon num> сделала платеж но кэшбэк не начислили
3436,почему за коммунальные услуги мне не начислили кэшбэк
3437,почему не начислен кэшбэк за оплату коммунальных услуг <anon num> <anon num> <anon num>
3438,за ком услуги почему не начислен кешбэк
3439,меня не отображаются кэшбэки за коммунальные платежи
3440,почему не начислен кэшбэк при оплате коммунального платежа
3441,подключила повышенную категорию кэшбэка оплата ку но за оплату ничего не начислялось почему оплачивала по куар коду на квитанции
3442,сегодня оплатила ком усоуги через приложение банка мне не начислился кэшбек <anon num> соответствие выбранной категорией
3443,если картой альфа оплачу жкх услуги через приложение госуслуги дом мне начислится кешбек
3444,почему не начислили кэшбэк за коммунальные услуги за этот месяц
3445,уточните максимальный кэшбэк за коммунальные платежи <anon num> рублей
3446,меня кэшбэк за коммунальные услуги
3447,как оплачивать коммунальные услуги чтобы получить повышенный кэшбэк
3448,будет ли кэшбэк за оплату коммунальных услуг кредитной картой
3449,<anon num> сентября оплатил электричество на <anon num> рублей чеке указано что это комунальный платье кешбека <anon num> процента нет
3450,за жкх сегодня будет кэшбэк
3451,оплатила услуги жкх но мне не пришёл кэшбек <anon num> за коммунальные услуги
3452,лимит кэшбэка по категории коммунальные услуги
3453,рассчитают ли кэшбэк за жкх
3454,почему истории операций нет кэшбэка за коммунальные услуги категория выбрана
3455,день почему меня не начислили кешбек <anon num> за коммунальные услуги
3456,почему за коммунальную плату кэшбэк не пришло
3457,кешбек сентябре выбран коммунальные услуги но он при оплате услуг не начислился чем дело
3458,оплатила коммуналку но кэшбек не пришёл почему
3459,почему меня же ха коммунальные услуги кешбек есть
3460,почему не начисляется кешьбек на категорию по оплате коммунальных услуг за август
3461,<anon num> августа была оплата коммунальных услуг по которым должен отображаться кеш бэк истории но не вижу
3462,как именно получить кэшбэк при оплате жку
3463,мне сказали что одобрили течении <anon num> часов деньги поступят на счёт
3464,почему действующий кредит привязан дебетовой карте
3465,оформила вчера кредит на рефинансирование но деньги так не поступили на счет
3466,когда ждать зачисление кредитных средств
3467,почему кредит нельзя получить приложении
3468,кредитные средства все ещё не зачислены
3469,куда придут кредитные деньги
3470,оформила кредитную карту но приложении меня ничего ней не отображается
3471,почему кредит не уменьшается
3472,брала кредит когда придут деньги
3473,оформила кредитную карту она не появилась приложении
3474,оформил кредит ку но её нет приложении
3475,течении какого времени зачисляется кредитные средства
3476,взял кредит деньги подрукой как мне нужно его возвращать не вижу его интерфейсе приложения
3477,взял кредит наличными написано до <anon num> сентября перечислять денег нет
3478,меня было предложение на кредит на <anon num> тыс оформила кредит но не вижу его
3479,<anon num> <anon num> <anon num> оформил кредит онлайн когда поступят средства
3480,почему мне не пришли деньги за кредит
3481,оформила деньгами на все но они так не пришли
3482,<anon num> часов прошло деньги так не вижу брал кредит
3483,каждий месяца сколка нада аплтит кридит
3484,мне оформили кредит <anon num> сентября до сих пор нет зачисления когда будет зачисление
3485,заявление одобрено когда будет зачисление обещанных <anon num>
3486,можно узнать когда поступят деньги по кредиту
3487,когда поступят деньги по кредиту
3488,заказывала кредитную карту лимитом <anon num> по итогу на карте <anon num> когда карту привозили сказали что через <anon num> часов вся сумма будет но сумма не та что заказывала
3489,был оформлен кредит деньги не пришли
3490,оформил кредит на <anon num> <anon num> обязались <anon num> минут ждать итоге денег нет
3491,оформила кредит уточнить по зачислению денежных средств
3492,мне нужно что кредит зачислили на карту
3493,оформил кридит на <anon num> должны были прийти через несколько минут но до сих пор ничего не пришло
3494,одобрили мне кредитную карту <anon num> <anon num> меня там <anon num> сотрудник банка сказал что через четыре часа ещё <anon num> добавят
3495,оформлял кредит на данном шаге приложение зависло не понимаю что теперь делать
3496,что за предложение меня висит программе зачислим моментально <anon num> <anon num> руб что это
3497,почему меня не отображается кредит
3498,заказывал карту лимитом <anon num> пришла на <anon num> почему
3499,произведено кредитование на <anon num> руб получила так же <anon num> но приложении указано что <anon num> почему
3500,оформил кредитную карту ей уже можно начать пользоваться
3501,взял кредит он не отображается
3502,заказала кредитную карту но сожалению не вижу её приложении как можно это посмотреть
3503,когда будет зачисление кредита
3504,мне одобрен кредит на залог авто вы писали что деньги поступят через <anon num> часов но нет зачислений как быть
3505,вчера оформляла кредит могу узнать когда поступят деньги на счет
3506,когда придут оставшиеся деньги на кредитную карту
3507,по счету <anon num> поступил платеж на сумму <anon num> отсутствует возможность посмотреть онлайн банке
3508,как можно узнать операции по закрытой кредитной карте онлайн
3509,почему истории нет платежа который сейчас отправляла на сумму <anon num>
3510,почему истории не вижу оплату на сумму <anon num> последнюю хотя деньги списаны
3511,оплатила только что по qr за сад истории нету деньги списались где посмотреть статус этой операции
3512,меня интересует платёж проведённый сегодня который отразился как штрафы налоги на <anon num> руб истории почему то <anon num>
3513,уточните не вижу платежи жилищно коммунальных услуг общей ленте истории платежей как это сделать чтобы их видеть сразу все расходы сразу которые были проведены карты
3514,покупки нет истории она не отображается
3515,почему операция на видна истории
3516,только что оплатила коммунальные услуги <anon num> рублей нет истории операций
3517,почему не вижу историях операцию по оплате счета на сумму <anon num> мне необходимо предоставить получателю информацию что оплатила счет
3518,почему меня истории не отображается оплата по реквезитам
3519,вопрос почему истории не отображается
3520,почему платеж не отобразился истории
3521,почему нет операции на списание за сегодня на <anon num> руб
3522,как посмотреть кому перевод прошел
3523,историю переводов как очистить телефоне
3524,почему оплатила квитанцию деньги сняли истории нет её
3525,произвела сейчас оплату капитального ремонта на сумму пятьсот восемь рублей девяносто пять копеек платеж совершен не вижу его истории куда он меня делся
3526,ещё за <anon num> год
3527,почему не вижу историю операций по совместному счету вижу только свои операции по картам которые нему привязаны что отправляет владелец счета не него не вижу
3528,он оплатился не вижу истории
3529,когда истории отобразится перевод на расчетный счёт другой банк
3530,только что осуществил оплату коммунальных платежей на сумму <anon num> <anon num> истории не отображается платёж при этом сумма средств на карте уменьшился прошёл ли платёж можно ли получить сведения выполненной операции
3531,история операции
3532,почему не отображается оплата газа истории операций
3533,почему не отражается платежах
3534,геннадий сделала платёж по жку альфа счёта операция не отобразилась истории но деньги списались со счёта
3535,ничего не отражается истории
3536,как сделать так что совместном счете все участники видели историю операций
3537,мне надо узнать каму перевела деньги
3538,не знаю когда приложите все историю
3539,почему истории платежей не отоажается платёж от <anon num> <anon num> <anon num> за обучение
3540,как мне найти операцию
3541,почему не отображается две операции истории
3542,оплачивала услугу за образование деньги со счета ушли но истории нет уведомления списании
3543,не высвечивается платеж истории
3544,как узнать от кого перевод
3545,операции были более года назад
3546,меня приложении не отображается история брокерский счет карта
3547,платила со своего счета за обучение ребенка деньги списались моего счета но квитанции истори не вижу
3548,перевод не отображается приложение
3549,оплатил учебу деньги списались но истории платежа нет что делать
3550,сделала перевод но он не отображается истории почему списания со счетов списание со счета <anon num> <anon num> перевод на сумму <anon num> <anon num> rub получатель <anon num> <anon num> <anon num> сентября <anon num> <anon num> <anon num> сентября <anon num> <anon num> <anon num>
3551,виза или мастеркард
3552,гонконг
3553,my card is blocked
3554,smart deal
3555,есть ли возможность выпуска дебетовой карты visa
3556,могу ли получить карту находясь крыму
3557,можно ли платить моей картой <anon num> дубае
3558,интересует оплата за границей картой собираюсь отпуск как это сделать
3559,kion
3560,работает ли альфа тревел сербии
3561,планирую осенью полететь китай вас есть карта которая будет там работать
3562,для оплаты за рубежом сейчас доступны какие то карты
3563,можно взять карту халва
3564,python
3565,моя карта <anon num> можно ли ей расплачиваться абхазии
3566,ирина открыла счет белорусский при отплата как понять какой картой оплачиваю
3567,как платить за границей
3568,на карту mastercard alfa pay не распространяется
3569,можно кредитной картой платить китае
3570,union pay
3571,возможно ли заменить mastercard на мир
3572,you have credited <anon num> rube for alfa subscription though haven taken it
3573,можно ли по карте рассчитаться турции
3574,то есть только картой мирпэй
3575,есть ли альыа банка карта юнион пэй
3576,visa карта есть меня
3577,можно открыть карту union pay
3578,visa
3579,во вьетнаме работает карта альфа банка
3580,не работает карта visa при бесконтактном способе оплаты каким образом можно заменить карту
3581,работает ли ваша карта альфа банка белоруссии
3582,вас можно оформить карту юнион пэй
3583,могу ли расплатиться турции
3584,могу ли рассчитываться этой картой валберис джум
3585,доброго вечера вопрос получится ли произвести оплату карты украину или сейчас этим проблемы
3586,могу моей картой расплатиться белоруссии
3587,вас есть карты которые работают европе
3588,мне нужна карта visa
3589,возможна ли оплата картой мир шардже
3590,мне сказали что альфа банк можно воспользоваться услугой открытия иностранной карты visa mastercard такая услуга действительно есть
3591,не карта мир карта visa россии она не работает при бесконтактном способе оплаты
3592,хочу карту для оплаты за границей
3593,оплата картой за границей
3594,hi want to change my contact number to+ <anon num>
3595,как установить лимит на определённую категорию товаров
3596,как сделать чтобы не за что карты не снимали
3597,если установлю лимит что пользоваться не смогу детской картой
3598,можно подать меня вопрос по теме выше ступил поставил ограничение по оплате здесь приложении можно его снять
3599,есть ограничение по магазинам по цене продукта
3600,хочу чтобы моей карты не совершали интернет покупки
3601,сделайте чтобы можно было оплатить
3602,как установить лимит на покупки на карте
3603,как настроить лимит на детскую карту
3604,заявление на ограничение списания
3605,как настроить лимит операции по детской карте
3606,можно ли частично снять ограничение чтобы можно было совершать покупки оплачивать коммунальные услуги так же переводить исключительно родственникам
3607,запретить онлайн оплату
3608,как снять ограничение лимита карты
3609,поставить запрет об оплате эту компанию можно мне нельзя менять реквизиты получаю соц выплаты
3610,могу сам установить или снять лимит
3611,как убрать лимит на операцию
3612,меня стоят какие то ограничения оплаты интернете
3613,меня нет лимитов операция запрещена покупкам по карте номером <anon num> на конце
3614,на будущее уже рекомендация банку ну предусмотрите возможность отключения любых переводов на детские карты счета это элемент безопасности
3615,как убрать ограничение по картам
3616,нужно изменить лимит на переводы по карте что оплатить крупную покупку
3617,если открыть новую карту ограничения нельзя снять
3618,как разрешить перевод между счетами
3619,почему мне поставили запрет на переводы
3620,запрет на списание карты
3621,как поставить запрет на переводы по сбп на детской карте
3622,могу расплачиваться картой если поставили ограничение
3623,как установить лимит по карте на день
3624,получается хочу сбрасывать этот лимит каждого <anon num> числа
3625,как убрать запрет оплаты интернете
3626,можно ли поставить запрет на списание денег
3627,лимит все равно не снимается
3628,помогите разобраться лимитами
3629,как мне сделать чтоб могла расплачиваться кредитной картой
3630,как установить запрет на выдачу дебетовых карт ребёнку
3631,хочу снять ограничения по платежам
3632,как тзменить суточный лимит снятия наличных
3633,как мне установить отдельные лимиты на детскую карту
3634,могу ограничить лимит для своего близкого только для него
3635,как установить запрет на оплату интернете
3636,как избежать блокировки карты от переводов по новому закону
3637,хочу снять ограничение по карта для снятия денег
3638,как можно на время запретить транзакции на кредитной карте
3639,если отпал чип от банковской карты закажу новую расчетный счет останется прежним
3640,как сменить пинкод карты
3641,сменить код
3642,забыл пинкод от карты как поменять личном кабинете
3643,по карте <anon num> на супругу не удается рассчитаться пишет что неправильный код итоге пин код заблокирован что сделать
3644,забыла пароль от карты
3645,как узнать какой меня пин код
3646,как узнать пароль от карты
3647,меня заблокировалась карта от неправильного ввода пин кода прошло <anon num> <anon num> дней что мне делать
3648,как изменить пин код используемый при оплате картой на кассе
3649,как узнать пин код карты чтобы пополнить счет через банкомат
3650,как могу сменить пин код
3651,забыл пароль от кредитной карты что делать
3652,не понимаю установился пин код или нет
3653,как посмотреть пин код если забыли
3654,как мне узнать какой код
3655,сын несколько раз банкомате неправильно набрал пинкод она заблокировалась не может ею оплатить
3656,как понять пин код
3657,как использовать чип
3658,здрайствуйте пытался войти банк писал что пороль не верный нужно было срочно оплатить но не смог только сделал
3659,изменить пин код
3660,как узнать пинкод от карты если забыл
3661,как установить пин код
3662,где посмотреть мой пин код карты его забыла
3663,как поменять пин код
3664,как найти свой пароль для выдающегося партнёра есть почта моя но не помню пароль <email>
3665,как изменить пинкод карты
3666,попыталась сделать оплату кредитной картой но ничего не получилось причина лимит ввода пин исчерпан пин ввела один раз всего что делать
3667,забыла пин код карты
3668,почему не могу поменять пароль на карте не приходит сообщение
3669,забыл пин код от карты
3670,как изменить пароль карты если забыли
3671,не помню пин код карты чтобы снять наличные банкомате
3672,изменить пинкод
3673,вчера не смогла банкомате дважды снять деньги писал что пин код не верен
3674,забыл пинкод от карты как можно востановить
3675,нет банкомата чтобы активировать пин код
3676,как сменю если старый мне неизвестен где узнать старый могу кого
3677,как пин код карте восстановить
3678,хотел сменить пин код
3679,пин код не правильно ввела
3680,по карте пин заблокирован
3681,видимо пин путала
3682,как заменить пин на карте
3683,почему сумма долга по больше чем трат по ней
3684,сколько снимал последний раз карты зарплатной
3685,не могу понять сколько моих денег где смотреть очень непонятно все вас
3686,есть ли приложении альфы возможность посмотреть сколько потратил за месяц на конкретном счёте
3687,не как посмотреть траты прошлом месяце
3688,не знаю когда меня много трат пользуюсь картой ежедневно не могу отсмотреть все месяцы посмотрите по фильтрам сами
3689,не предупредили про списание комиссии за выпуск не рассчитывала на данные расходы
3690,как убрать все прочие расходы
3691,среднестатистическая какая прошлом месяце была
3692,как отражается поношение по карте
3693,привязана ли ставка тратам
3694,уже потрачено <anon num>
3695,есть ли округление расходов
3696,можете сориентировать по сумме
3697,так посмотреть общую сумму трат за определённый период
3698,чтоб меня перестал отображаться некорректный расход на <anon num> рубля категории подарки
3699,можно подробнее прочих расходах
3700,два месяца <anon num> без условий трат
3701,не поймёшь сколько внесено сколько на счету
3702,так было на счету <anon num> <anon num> округлил потрачено <anon num> <anon num> <anon num> <anon num> по мелочи еще <anon num> <anon num> должно было остаться даже больше
3703,почему каждый день сумма которую необходимо потратить для повышения ставки растет вчера было необходимо потратить <anon num> <anon num> тыс рублей сейчас <anon num> <anon num> тыс рублей
3704,как посмотреть траты за месяц
3705,почему не могу посмотреть мои расходы списание денег карт за прошедшие месяцы <anon num> года
3706,прочте расходы
3707,почему переводы истории считаются как траты расходы это неудобно почему переводы нельзя сделать отдельным пунктом учёта
3708,как узнать траты за <anon num> истории только начинается <anon num>
3709,за траты по новой дебетовой карте
3710,рассматривал не получается найти полную сумму
3711,не зависит от трат первые <anon num> месяца
3712,какая сумма ушла
3713,даты суммы
3714,так на что их потратил <anon num> приход сркдств <anon num> расход за период <anon num> <anon num> по <anon num> <anon num> <anon num> нигде не фигурируют
3715,трат было предостаточно
3716,где посмотреть статистику расходов
3717,по моей кредитной карте теперь возможны только дебетовые расходы
3718,там же есть условие по сумме трат чтоб такой был
3719,знаю видел уже поэтому написал больше никаких больших покупок
3720,сумма операции <anon num>
3721,тратах за месяц указана сумма <anon num> но чеке указана другая сумма как узнать сколько списали денег
3722,<anon num> при любых тратах по карте первые два месяца
3723,как узнать сколько мне осталось выполнить
3724,меня <anon num> продукты сколько нужно тратить от <anon num>
3725,мои картинки предоставлены на один момент времени значит сумма приложении отображается неверно
3726,то что деньги потратила
3727,готова ли моя новая карта
3728,получить карту банке
3729,как давно меня карта альфа банка
3730,могу узнать перевыпустили мою карту
3731,когда забрать карту можно
3732,моя карта пришла
3733,как где могу забрать новую кредитную карту
3734,когда можно забрать карту
3735,ирина все ещё не пришла
3736,карту <anon num> где могу получить
3737,можно мне получить карту
3738,когда будут готовы карты
3739,карта поступила
3740,можно уже карту получить
3741,сегодня выпустила карту ребенку взамен стикера когда ее можно получить
3742,карта хаказана на дом
3743,заказал ли кредитную карту
3744,карта моя готова
3745,не готова ли моя кредитная карта
3746,заказала карту не получила <anon num> сутки прошло уже
3747,сегодня сделала заявку на выпуск новой карты когда её можно будет забрать
3748,как получить пластиковую карту
3749,если через приложение заказать пластиковую карту через сколько она будет готоваи ее получить можно будет только отделении банка
3750,понедельник заказана карта пришло сообщение что могу забрать новую карту банке там нет сказал сотрудник где моя карта когда могу получить
3751,можно забрать эту карту офисе пятигорске
3752,заказывала карту альфа тревел могу её сегодня получить офисе на <anon num> марта <anon num>
3753,не удобно но что делать получу на петрова <anon num> карта будет именная
3754,сама забрать карту завтра отделении банка
3755,вчера уже получил крту тнеименную
3756,мне сказали что пришлют сообщение по готовности карты прошло уже достаточно времени карта нужна когда карта будет готова
3757,есть на данный момент или карта чистая
3758,заказал карту взамен утраченной когда придёт новая
3759,заказывала перевыпуск карты готова или нет
3760,готовность карты
3761,когда будет готова моя карта
3762,пришла смс получении карты приложении не вижу её
3763,информационное сообщение детская карта на имя васильева мария готова ждёт вас офисе по адресу санкт петербург пр витебский <anon num> <anon num> стр <anon num> <anon num> сентября <anon num> <anon num> <anon num>
3764,где цифровая карта
3765,детская карта готово можно узнать
3766,как получить дубликат дебетовой карты
3767,нужно пополнить кредитную карту как это сделать если она утеряна заблокирована новая еще не готова
3768,выдача карты
3769,где карта <anon num> куда пропала
3770,уже выпущена детская карта как ее получить
3771,как отключить платежный стикер не пользуюсь
3772,заказать стикер медведь офис
3773,да хочу перейти на обычный тариф заказать две дополнительные пластиковые карты два стикера одина пара на меня одна на супруга сейчас на него оформлена премиальная карта где когда смогу забрать карты стикеры
3774,если друга есть альфа карта но ему посоветовал альфа стикер он его сделает получу вознаграждение
3775,если первую покупку клиент оплатит стикером кэшбэк начислится
3776,хочу убрать стикер для оплаты гравировку
3777,когда мне приедет стикер
3778,как получить стикер
3779,отменить гравировку стикер для карты
3780,заказала новый стикер мне придет уведомление когда он будет готов выдаче банке
3781,потеряли альфа стик как перевыпустить
3782,могу ли вернуть деньги за платежный стикер альфа
3783,заказать платежный стикер
3784,для меня стикер бесплатно
3785,как отказаться от стикера
3786,узнать где мой стикер находится
3787,<anon num> <anon num>
3788,как убрать стикер
3789,заказала стикер <anon num> <anon num> привезли <anon num> <anon num> сентябре уже стоит платное обслуживание
3790,стикер не получила хочу перевыпустить карту стикер если это возможно
3791,заказывал замену стикера есть информация готовности
3792,не доставили стикер
3793,каком случае платёжный стикер уйдёт минус
3794,стикер уже есть
3795,да могу не пользоваться стикером тогда мне вернётся <anon num> рублей
3796,хочу заменить стикер мой пришел негодность
3797,как мне вернуть деньги за альфа стикер
3798,как привязать стикер другому счету
3799,стикер оформлял на сайте банка при получения стикера меня просто сфотографировали всё даже конверт был вскрыт цитирую нас новые конверты еще не успели запечатать
3800,обслуживание стикеров платное
3801,что нужно взять собой для получения карты или стикера для не гражданина рф
3802,какой кешбек от стикера
3803,какие условия получения кэшбека какие тикеры подходят
3804,хотелось узнать как скоро будет готов стикер платежный
3805,стикер это тоже самое что карта кешбек такой же как по карте
3806,стоимость стикера <anon num> месяц или за весь год
3807,кэшбеки на карту на стикер одинаковые если были выбраны категории кэшбека то они на карту на стикер распространяются когда происходит списание за обслуживание стикера
3808,стикер перестал приклеиваться чехлу телефона можно ли вернуть липкий слой или только замена стикера
3809,при закрытом стикере взимается комиссия за обслуживание
3810,как мне стикер заказать
3811,если рекомендовать другу платежный стикер но он уже является клиентом банка но такого продукта него нет бонусы нам начислят
3812,порекомендовала альфа стикер другу но его нет ожидании
3813,стикер получили <anon num> сентября на след день не работает
3814,не совсем понял первый день как стикер был получен списалось <anon num> рублей на следующий день после его активации так же списалась какая то сумма
3815,модно узнать хранится ли карта кредитная отделение банка или уже нет
3816,сколько карт меня альфа банке
3817,сколько времени должно пройти после заморозки перед закрытием
