q_id,query_clean
4117,Моя заявка на кредит по прежнему одобрена?
4118,что за активная заявка меня на кредит?
4119,статус моей заявки кредитной карты
4120,что за кредит мне сейчас одобрили?
4121,Почему не видно моей заявки на кредитную карту
4122,меня есть действующая заявка на новый кредит
4123,",у меня имеется просроченная задолженность?"
4124,"сообщении написано, что оплата просрочена, же вас спросила .. Вы сами спишите, или нет. Ответили, что сами. Какая оплата меня просрочена???"
4125,Прислали смс просрочке платежа
4126,"какая задолженность может быть, если выполнила условия оплаты по дисконту?"
4127,"Доброго дня. Дополнение моему ночному вопросу. меня снова горит просрочка хотя уже вносил средства на этот внезапно появившийся техдолг. чём дело, почему он продолжает расти на какие-то копейки гореть просроченным?"
4128,"Почему пишет, что платеж сентября просрочен?"
4129,Нет ли просрочек по минимальным платежам?
4130,меня есть задолжность по платижу просрочка?
4131,Просрочка по кредиту
4132,"Почему меня просрочка, если пополнил вчера"
4133,какой процент будет после просрочки кредитной карты дней?
4134,Оплачу просроченный платеж по кредитной карте завтра
4135,"меня сегодня платеж по кредиту, только сейчас закинул деньги за кредит, не просрочил платеж"
4136,Просроченных задолжностей меня нет
4137,Сообщают по поводу оплаты просроченных платежей. Обязуюсь погасить просроченные платежи до года после продажи квартиры
4138,",то что сегодня просрочил платеж дальнейшем как мне это аукнется?"
4139,"Где неисполнение обязательств по кредитам, если вношу все вовремя"
4140,Почему по кредитке просрочка?
4141,откуда меня просрочка
4142,"На тыс. одобрили звонили сотрудники по получению, но очень поздно, вы щас говорите не одобрили. меня никогда не было кредитов просрочка по кредитке"
4143,Просрочили платеж. Объясните основание по сумме Платеж внесли сегодня
4144,Почему меня просрочка вышла
4145,меня не было просрочек
4146,"Если меня какая то задолженность, просроченная по кредитной карте?"
4147,Как долго корректируется баланс переведено просрочка все еще висит?
4148,на данный момент меня есть просрочки по платежам рассрочки?
4149,почему меня просрочка же оплачивал
4150,"внёс деньги которые на просрочку, деньги списали просрочка осталась, она чуть позже пропадет?"
4151,Сегодня оплачу просрочку
4152,Какая сумма просрочки? могу ли выплатить только просрочку или теперь нужна полная стоимость?
4153,Произошла просрочка по кредитной карте. Оплатить смогу завтра. Какие пенни будут начислены?
4154,меня не было просрочки!
4155,Давайте уточним тогда какая меня просрочка
4156,Если написано заплатить минимальный платеж до пятого числа могу ли заплатить его пятого числа течение дня не будет ли он просрочен?
4157,"Что за просрочка платежа по моей кредитной карте? Было указано до октября, оплатила гораздо раньше"
4158,Не могу понять что за просрочка два дня на сумму рублей
4159,Деньги на погашение кредита внесены день снятия. Это считается как просрок
4160,Были долгие задержки по заплате за счет этого еще больше влез долги
4161,Переведите на оператора по просрочке
4162,Тогда заморозьте просрочку
4163,меня заблокирован лимит банк объяснил это просрочкой.
4164,"что то не понимаю, как меня просрочен платеж"
4165,"Почему написано что просрочен долг р,хотя просрочки нет"
4166,"меня есть просрочка по А- деньги, которую передали вам"
4167,можно увидеть график платежей досрочная погашенные возможно
4168,Проблемы доходами Надо график платежей новый составить
4169,где условия договора график платежей на почту отказ пришел
4170,"Не могу теперь раздел платежах по кредиту, где находится этот раздел? Куда его убрали?"
4171,Как личном кабинете могу посмотреть график погашения кредита?
4172,Когда будет сформирован график платежей по кредиту?
4173,войти график
4174,календарь переверну
4175,"кем можно обсудить план погашения долга, чтобы вернуться график платежей?"
4176,какой график возврата там?
4177,Когда будет сформирован новый график по кредиту? Справка закрытии кк предоставлена.
4178,можно мне график платежей по кредитной карте предоставить?
4179,"Сделайте более гибкий график, тогда."
4180,Где посмотреть график кредита
4181,Согласен платить месяцев по .составьте график платежей октября начну гасить долг
4182,Сколько времени занимает обновление графика платежей
4183,Где можно увидеть график платежей по кредиту
4184,когда измениться график оплаты за кредит?
4185,меня приложении отражалась дата погашения кредита
4186,Узнать график платежей на каждый месяц
4187,Графика платежей
4188,График платежей по рассрочке
4189,"Не могу зайти на кредитный счет, чтобы увидеть график платежей"
4190,почему меня не обновляется график платежей приложении?
4191,Как узнать график платежей по кредитной карте
4192,График рассрочки
4193,"Почему меня оплате появилась общая сумма долга, что больше штрафов начислить? вношу по возможности пдатежи, вернуть график, сентябре долг закрою войду график"
4194,"Что моим кредитом? поселке почти без связи лежу больнице? Почему автопогашение не работает? Верните мне нормальный график платежей, чтобы его закрыл."
4195,Не могу найти график платежей по рассрочке
4196,Где посмотреть график платежей по кредитной карте?
4197,Давайте оформим новый график поатежей Ситуация доходом исправимся во второй половине месяца
4198,как мне вернуться график платежей?
4199,как можно скачать график платежей по ипотеке
4200,"Вчера взяла деньги рассрочу, теперь не могу понять как мне их пополнить Когда график платежей"
4201,График платежей где посмотреть
4202,",хочу узнать график платежей по кредиту"
4203,Кредитная карта график платежей
4204,Какой меня график платежей по кредитной карте
4205,Для погашен ия рассрочки есть график платежей? Минимальный ежемесячный платеж?
4206,"Кредитный договор (все страницы) График платежей (первый год, текущий год, последний год) Выписка из ЕГРН"
4207,Если так это было как вы пишите не обратился вам. на деле как был график платежей первого месяца так остался.
4208,Где посмотреть график платежей по рассрочке?
4209,Мне нужно получить график по кредитной карте
4210,Какой график платежей? меня тысяч ушли неизвестном направлении
4211,Как уменьшить ставку по кредиту?
4212,"меня вчера заверили том, что сегодня ставка на счету будет повышена до %, этого не произошло"
4213,Какой. Процент по кредитной карте
4214,Какой процент за оплату по кредиту на
4215,Какой процент по кредитной карте
4216,какая итоге ставка меня?
4217,Хочу снизить процентную ставку по кредиту
4218,Почему ставка по моему счету не повысилась?
4219,Какой сейчас процент по потребительскому кредиту на сумму
4220,Дело том что по кредиту под залог меня увеличилась ставка на процентов платеж плюс меня еще одним кредит физически не смогу оплачивать меня уходят все сбережения денег не хватает
4221,Какая меня процентная ставка по кредитной карте?
4222,Почему вы не показываете процентную ставку по кредитам? Это не было видно ни на одном этапе оформления не видно сейчас тоже
4223,Годовая процентная ставка по кредиту
4224,могу как то снизить процентную ставку по кредиту?)
4225,можете мне подсказать почему по ипотеке меня поднялся
4226,хочу узнать ставку по кредитованию
4227,Какой процент по кредиту
4228,Какой процент по потребительскому кредиту
4229,Какой кредит нужно закрыть чтобы ставка по кредиту стала на ниже?
4230,понизить кредитную ставку
4231,Ставку по моему кредиту
4232,Какая процентная ставка по потребительскому кредиту
4233,какая процентная ставка банке?
4234,",под какой процент кредит"
4235,какие сейчас процентные ставки по кредитам?
4236,оплатила но по договору альфа банк повысит ставку по ипотеке?
4237,"Так процентная ставка не то, что не уменьшилась, она увеличилась! Сейчас мне что делать, чтобы платить кредит по тем процентам, по которым брала его изначально"
4238,"если участник зарплатного проекта альфа-банк, какая ставка по ипотеке на вторичном рынке"
4239,Процентная ставка по ипотеке
4240,Какой меня годовой процент по кредитной карте
4241,уточнить снижении процентной ставки по моему кредиту
4242,снизить процентную ставку и.к было оплачено ежегодное страхование через компанию Ингосстрах по дог. Документы отправлены на Адрес
4243,Почему увеличили процент кредитования?
4244,Как узнать какие обязательства по кредиту не выполнены?
4245,Хочу написать заявление банк об уменьшении ставки по кредиту
4246,убавить ставку
4247,Как уменьшить проценты по кредиту
4248,Снизить ставку по кредиту
4249,Какой процент по кредитной каоте
4250,Когда уменьшится ставка по кредиту
4251,пересмотреть ставку по кредиту
4252,Уточните при оформлении кредита было предложение снижении процента по кредиту при условии закрытия старого заема. его закрыла. Каким образом могу уточнить про снижении процента по текущему кредиту?
4253,Верните мне проценты за предыдущие дни по кредиту
4254,Какой на сегодня процент на потребительский кредит
4255,Что за общий долг меня висит все закрыл
4256,что это за общий долг?
4257,Списали кредитной карты счёт карты погашение процентов что это за погашение процентов? Каких?
4258,списания долга еще возможна
4259,То есть мои деньги ушли на погашение задолженности по договорённости банком
4260,Погашение
4261,почему плачу каждый месяц по но сумма из основного долга не меняется
4262,минимальный платеж идет счёт погашения основного долга по кредиту?
4263,Почему не списался основной долг
4264,почему основной долг по кредитному продукту
4265,Погашение задолженности по кредитной карте
4266,минимальный платеж входит сумму основного долга?
4267,"перевела погасить на эту сумму основной долг, благодарю за ранее"
4268,Вижу что деньги зачислены но не пойму куда их списали? счет какого долга?
4269,Если активировал функцию списывание долга
4270,за что это долг?
4271,Откуда этот долг?
4272,Когда меня начнется погашение основного долга?
4273,За что этот долг?
4274,Сумму основного долга
4275,почему раза списали погашение процентов?
4276,Как узнаю что произошло погашение?
4277,списались ли мои погашение долга или еще нет? Общались на эту тему августа Евгенией
4278,Погашение задолжности
4279,"прошлый раз списали счет долга альфы, сейчас что изменилось?"
4280,приложении это возможно? Чтобы внесла любую сумму (не обязательно каникулы) эта сумма ушла на погашение основного долга?..
4281,не оформляла кредит? Какое ещё погашение кредита
4282,Долг добавился рублей за что
4283,Почему сумма процента последний раз Хотя сумма основного долга менше чем предыдущие?
4284,"День объясните, почему произошло погашение процентов основного долга на карте минус?"
4285,"Что значит счёт погашения кредита БСК, откуда он взялся?"
4286,Можете подсказать что за платеж «Погашение процентов»
4287,Погашение просроченного ОД по договору поручительства от
4288,Сколько гасится из основного долга
4289,Доброго дня! Куда нажимать чтобы уменьшить сумму основного долга?
4290,по карте назначен платеж до сентября на сумму ₽. Данная сумма полностью пойдёт на погашение основного долга?
4291,Списание задолженности
4292,"Вчера вечером положила на кредитную карту тыс рублей. Почему были зачислены не счёт основного долга, счёт процентов. Что за проценты меня взяли? Ведь не пррпуслита ни одного платежа"
4293,немного про другое… каждом ежемесячном платеже меня высчитывается среднем оплата процентов идёт уплату основного долга( примерно) эти цифры не меняются течением времени…
4294,Основной долг
4295,"Погашение кредита, какие периоды?"
4296,Объясните что за долг ??
4297,Кредитная карта погашение долга
4298,почему меня основной долг
4299,"нет, выне поняли дело не шаблонах"
4300,.Автоплатеж ?Деньги снимутся автоматически!Сейчас не перевожу?
4301,"Выдаёт провайдеров, но шаблонов нет"
4302,Как посмотреть свои подписки автоплатежт
4303,Автопополнение
4304,Как подключить автоплатеж мобильного телефона?
4305,Шаблоны оплаты
4306,Можно ли сделать шаблоном оплату карты тройка
4307,"просил добавить поставщиков услуг Сказали, течение месяца сделают Прошло уже полтора"
4308,как настроить автоплатеж на ком услуги на конкретное число?
4309,Как отключить автоплатеж моего счета? Его не видно
4310,Где мои шаблоны
4311,"Альфа-онлайн нет кнопки ""повторить"", только ""получить квитанцию"" ""создать шаблон"""
4312,"пжл, почему не прошли автоплатежи?"
4313,Автоплатеж иви
4314,"Артём! вас есть автоплатёж мобильной связи пользу на номер ** каждое первое число месяца. Платёж не прошёл, поэтому направили вам уведомление."
4315,Как связаться оператором. Ответ на шаблонные заявки не устраивает.
4316,Просто удалите шаблон
4317,автоплатеже ничего нету
4318,Как подключить автоплатеж
4319,Почему не выполнен автоплатеж
4320,"Отключить автопополнение другого банка ,я сама буду пополнять"
4321,Как настроить автопополнение?
4322,"Какого хрена не могу дополнить информацию по обращению, что за шаблоны тупые"
4323,Как создать автоплатеж для оплаты интернета
4324,Только шаблоном? Просто объяснить нельзя?
4325,Шаблоны для оплаты есть Но разве не имеют отношения платным услугам?
4326,Автоплатежи
4327,"Как отключить автоплатеж? Квартира уже не моя, но каждый месяц списывают за приложение домофону. Мне не нравится"
4328,"Может ли отключиться автоплатеж сам автоматически, если кредит погашен"
4329,Изменить шаблон
4330,Как подключить автоплатеж за оплату мобильной связи?
4331,Как отключить автоплатеж?
4332,Не купить авто заложить чтобы дегу одобрили
4333,"Если вы начнёте читать сообщение, не копировать шаблоны, то увидите, что написал сверху"
4334,Как настроить автоплатеж по дате
4335,Как подключить автоплатеж по жку
4336,Как отключить автоматический перевод средств дебетовой карты на инвестиционный счет?
4337,Его нет шаблонах чем проблема
4338,Удалите данные шаблоны
4339,"Как только решите проблему оператором, проведите автоплатеж за сентябрь, буду признателен."
4340,Удалите шаблон
4341,Какие шаблоны эту квартиру снимал там еще не живу какие коммунальные платежи не подписал никаких соглашений одобрений
4342,где приложении находятся шаблоны
4343,Как скачать чек за оплату заправки через приложение
4344,как на самой заправке отображается
4345,"Не начислен кешбэк за оплату сервисе Альфа Заправки, по"
4346,"ну же заправлялась через ваш сервис, чеки только ваши. максимум, что смогла сделать сфоткать колонку после заправки"
4347,"Вчера на автозаправки приложение списало ,а по факту бензина заправилось на"
4348,Какой сервисный сбор за заправки
4349,Сервис заправки) Категория августе была
4350,Оплатила заправку почему нет кэшбека
4351,"Где могу взять квитанцию, что например оплатила заправку?"
4352,Не возможно выбрать на карте заправку
4353,Почему за покупку топлива начислен
4354,момент заправки
4355,"Могу ли оплатить картой на заправке получить кэшбек, который не давно вышел, меня это"
4356,"Хотел взять самокат, но вылезла ошибка"
4357,Как оплачивать на альфа заправке? Лукойл есть?
4358,"хочу узнать почему кэшбэк на азс начислился %, если по сервису должен был быть"
4359,этом месяце мне начисляться кэшбэк за заправки?
4360,Почему заправившись два раза подряд на Газпромнефть не получается кэшбэк
4361,За заправку на Азс Трэвел
4362,Не заправляет колонка
4363,Где кеш за заправку
4364,порядок действий на заправке? помощью приложения. Альфа заправки.
4365,Вопрос по заправкам
4366,Когда увижу дополнительный кэшбэк от сервиса заправки?
4367,через приложение заправила машину. Когда начисляется кэшбек
4368,кэшбэк за заправку где указывается?
4369,Почему за альфа заправки начислен маленький кэшбек
4370,"Оплачивал через приложение заправку на газпром Но колонка не работает, итоге не залил топливо Операция обработке, можно отменить"
4371,Почему кэшбэк на заправки не распространяется на ННК?
4372,Почему кэшбэк от не ??
4373,каким образом суммируется кэшбэк из категории заправки сервисах до
4374,Кешбек за азс
4375,"Если заправка была не ,а .Кэшбэк будет только за или не будет вообще? Из-за большей суммы."
4376,почему не могу войти через приложение заправлять машину
4377,Сейчас какие условия по запракам
4378,Заправился через приложение
4379,Какой кешбек за топливо на заправках газпромнефть
4380,"можно ли один день оплатить топливо, заправиться другой?"
4381,Какой кэшбек начислится за заправку
4382,"Информационное сообщение. Партнер сообщил, что решил ваш вопрос. Сообщите, если это не так.. сентября Партнёр не решил вопрос, деньги не вернули за заправку через сервис АЗС от августа руб."
4383,Где мой кэшбека за заправку на тебойл
4384,"Мне совершенно непонятно, как пользоваться категорией сервис заправки"
4385,Как получить чеки по заправке
4386,Выдало чек ошибкой
4387,"Отделение работает плохо, полтора менеджера на зал"
4388,Эльвина роишан
4389,Проходка бизнес зал
4390,"меня Alfa Only,но нет такого меню бизнес залами тд"
4391,Есть ли меня право прохода бизнес залы аэропорта?
4392,есть ли какая-то скидка при покупке бизнес лаунжа аэропорту Домодедово клиенту Альфа Банка
4393,Рестораны бизнес залы
4394,Условия получения компенсации
4395,не высвечивается чек -ух походах ресторан аэропорту
4396,"действуют ли проходки бизнес зал аэропорту Самары что нужно сделать для того чтобы пройти бизнес зал: я, жена ребенок года"
4397,Проход бизнес залы
4398,Сколько визит стоит бизнес зал
4399,"Но меня нет этом месяце визитов, они списались."
4400,Как скомпенсировать поход ресторан аэропорту?
4401,"Да, вчера прислал чек по ресторану из аэропорта, так же приложен билет на самолет"
4402,есть доступ бизнес залам
4403,Что за привелегия на сентябрь? Дополнительно кэшбэк кафе рестораны по бизнес карте
4404,"Если компенсация будет сентябрем, меня тогда вместо двух проходов бизнес зал рестораны останется один"
4405,мне доступен бизнес зал Альфа онли Шереметьево С?
4406,есть ли меня проходы бизнес зал
4407,Как компенсировать затраты на ресторан аэропорту?
4408,выбрала банк зарплатным меня есть спец условия доступ бизнес залы компенсация чека до тыс ресторане аэропорта Можете рассказать порядок получения этой льготы?
4409,Сколько человек можно провести бизнес зал
4410,Это все залы партнеры Альфа?
4411,Почему не получается компенсировать покупку ресторане на территории аэропорта?
4412,"Приналичии ареста тыс руб, могу ли подключить пакет получить компенсацию за проход бизнес залы?"
4413,Сколько меня проходок бизнес зал
4414,"Мне доступны два визита бизнес залы аэропортов, хочу уточнить. Могу ли их использовать для прохода бизнес зал международного терминала аэропорта Уфа?"
4415,Что за сообщение об ошибке компенсации
4416,компенсировать ресторан аэропорту
4417,меня есть проход бизнес зал?
4418,Мне доступен проход бизнес-зал аэропорта?
4419,Бизнес зал аэропорт
4420,Возможно ли милями купить проход бизнес зал аэропорту?
4421,почему не вижу возможность компенсировать поездку
4422,Сколько меня проходов бизнес зал
4423,Как компенсировать проход бизнес залы
4424,Как пользоваться проходом бизнес зал картой альфа топ
4425,"оплачивал пропуск бизнес зал, аэропорту. Хотел уточнить будет ли возврат ДС по ним?"
4426,Хочу узнать про визиты аэропортах
4427,частности проходы бизнес залы аэропорта
4428,Доступ бизнес залы при каких условиях?
4429,Сколько меня проходов ресторан аэропорта? на какую сумму чека возвращаются деньги?
4430,"был визит Шоколадницу Shok Sheremetevo аэропорту Шереметьево, но деньги не вернулись за визит"
4431,можно карте номер привязать другой номер телефона
4432,как можно сменить номер для подтверждения оплаты
4433,Может быть два номера привязано карте?
4434,как можно привязать карте ещё один мой номер телефона?
4435,Могу ли изменить номер телефона которому привязана карта
4436,хотел спросить можно сменить телефон номер карте
4437,Не меняется номер для уведомления
4438,Как поменять номер телефона приложении
4439,можно ли привязать дебетовую карту другому номеру телефона?
4440,как поменять номер телефона на детской карте?
4441,"как можно сделать так, чтобы смс уведомления приходили не на мой номер на другой"
4442,Хочу изменить номер телефона
4443,"Привязан другой номер телефона, сейчас не вижу свои счета"
4444,Как поменять номер телефона на детской карте
4445,Изменить номер для входа операций
4446,хочу поменять номер телефона привязанный моему аккаунту
4447,Как позвонить банк для смены номера телефона
4448,Проблема со сменой номера
4449,Подтвердить номер телфона
4450,могу ли сделать свои дебетовые карты на разные номера счетов одной из них привязать другой номер телефона для уведомлений?
4451,"Сменил оператора сотовой связи, номер остался тот же. Как привязать номер?"
4452,можно ли привязать ещё один номер карте?
4453,как заменить номер телефона?
4454,Хочу переприаязать номер
4455,Хочу что основной номер телефона для этого аккаунта был
4456,Как привязать еще один номер телефона карте?
4457,Какого числа могу обновить номер телефона?
4458,меня номер сменился
4459,Что нужно взять собой офис чтобы изменить номер телефона ребенка телефоне
4460,"оформил детскую карту на ребенка, но указал номер своего телефона, теперь он не видит её себя приложении, как сделать, чтобы поменять номер приложении, чтобы он смог видеть свою карту приложении"
4461,поменять номер надо
4462,"Светится, что не перенесён основной номер"
4463,Как подтвердить номер телефона
4464,как узнать какой номер телефона привязан счету
4465,Как привязать другой номер карте
4466,меня сменился номер можете его поменять приложении
4467,"Там телефона указано. Уведомления на мой номер, ее номер указывали при регистрации карты"
4468,"Не могу поставить ватсап, не видит новый номер"
4469,какой меня привязан номер телефона моему счету
4470,Как заблокировать старый номер
4471,"Мне нужно прикрепить карту другому номеру. Можно ли это сделать онлайн, может по видеосвязи?"
4472,когда сменят старый номер на новый
4473,Привязать дополнительный номер телефона
4474,Как привязать другой номер Лк банка
4475,Как узнать свой реквизит счета карты
4476,Бик расчётный счёт
4477,как мне узнать номер расчетного счета карты
4478,как мне узнать номер моего счета
4479,где можно посмотреть расчетный счет
4480,Как узнать номер договора
4481,Рассчетный счет
4482,Не вижу номер детской карты
4483,как узнать реквизит карты?
4484,Мне нужны реквизиты карты.
4485,Где найти мне бик карты ????
4486,Жду номер токена)
4487,Реквизиты текущего зарплатного счета
4488,Как взять реквизиты банковского счёта
4489,реквизиты моей карты
4490,Нужны полные реквизиты карты
4491,"помогите, найти мои реквизиты для пополнения карты"
4492,Где посмотреть сведения счетах
4493,Реквизиты моей карты полностью где посмотреть?
4494,Где найти реквизиты счета дебетовой карты
4495,Как взять реквизиты счета моей карты МИР приложении альфа печатью пдф формате?
4496,где могу посмотреть номер расчетного счета?
4497,Хотелось узнать пришло ли уточнение реквизитов?
4498,Срочно нужны реквизиты карты
4499,как узнать счёт карты
4500,Не открываются реквизиты
4501,Мне нужно узнать мой расчётный счет
4502,Не показывает код cvc при нажатии на кнопку показать код
4503,Где посмотреть номер договора
4504,или
4505,номера счетов моих кредитов
4506,",где могу посмотреть номер карты"
4507,последние цифры дебитовой карты:
4508,Пришлите реквизиты зарплатной карты
4509,мне лицевой счёт бик банка
4510,Как посмотреть реквизиты карты
4511,Как получить реквизиты картой подписью
4512,Как узнать номер кредитного счёта
4513,можно мне номер моего расчетного счета
4514,как мне узнать реквизиты карты?
4515,Где реквизиты счета?
4516,"Подскажи, срок действия карты"
4517,где можно получить реквизиты дебетовой карты виде документа?
4518,как узнать номер счета карты
4519,Давайте оценю
4520,"Оценить работу банка не могу, т. к. мой вопрос ещё не решён."
4521,"Конечно же, Ирина, Вам никаких претензий. благодарен Вам за Ваши ответы. Вашу работу могу оценить только на ""Отлично"", но мне не было предложено это сделать рамках этого чата."
4522,Где отзывы написать
4523,То есть не могу оценить даже работу
4524,где оценку то ставить?
4525,где аам оценку поставить?
4526,Сумма покупки:
4527,"Не поняла, как оценку поставить."
4528,когда ожидать сумму за отзыв? Он опубликован
4529,Описаться
4530,Где можно оценить вашу работу?
4531,Отзыв представители
4532,Как поставить оценку оператору
4533,"За все покупки- %,красота-"
4534,Разговор со специалистом Влпда оценка
4535,отзыв
4536,Хочу оценить работу оперативно чата
4537,Нажимаю что оценить он открывает уведомления
4538,"еще мне вчера сообщили, что после консультации придёт запрос оценки консультации, но так ничего не получила"
4539,Как поставить оценку
4540,где иконка оценки
4541,как оценить?
4542,"Вы уже попросили оценку, еще даже консультанту не попала"
4543,"Мне перезвонят прокомментирую оценку, вам как оператору большое но сожалению, реакция со стороны банка может только когда ставить оценки"
4544,"Это просто вопрос жизни смерти, очень надо оценить"
4545,Пришлите оценку
4546,Готов оценить на отлично ))
4547,Согласен. Но Мне не предложило оценить
4548,Татьяна! оценка до или
4549,Не поняла как ставить оценку
4550,Так это есть ссылка на мой отзыв
4551,где оценка
4552,Сотруднику Марии баллов.По другому оценить не могу не отправляет смс.пишу чате
4553,Оценка Вашей работы будет после разрешение технических моментов.
4554,"Ок, оценю Вашу работу отдельно от работы банка"
4555,Хочу оценить категории кэшбека этом месяце
4556,По какой шкале оценивать?
4557,как вы его идентифицировали б?
4558,Виктории хочу поставить высокую оценку
4559,"если отзыв поставили без оценки, под акцию попадаю?"
4560,Почему просят оценить работу сотрудника которым не общалась?
4561,"Где посмотреть сам отзыв его оценку, куда надо зайти"
4562,Работу какого сотрудника должен оценить? Ни кем из альфа-банка не контактировал сегодня
4563,Приложение показывает что нет
4564,Почему нет счётчиков показаний
4565,Верните нулевой счет баланса
4566,"Можно сделать так, чтобы видно было остаток по моей карте по детской карте отдельно? Неудобно, что ребёнок видит остаток на моей карте"
4567,"Сейчас открыла вклад, не вижу его"
4568,"таки не понял почему сумма деньги не отображаются, не нашел причины"
