q_id,query_clean
3944,при оплате капремонта с комбо счнта за счет кредитных средств будет ли комиссия и проценты аннулируется ли льготный период
3945,можно ли оплатить покупку на авито с помощью кредитной карты с льготным периодом
3946,операция мсс <anon num> входит в льготный период
3947,объясните мне каким образом идет распределение кредита по основному долгу и процентам
3948,сколько нужно платить проценты чтобы погасить потом основной долг
3949,можно немного подробнее как пользоваться и как потом долаживать деньги
3950,заблокированная сумма идет сразу на погашение суммы
3951,сколько в месяц гасится основной долг
3952,вы издеваетесь погашение процентов вся сумма которую я зачислила вы списали в проценты это что за бред при том что мне позавчера написали что при внесении <anon num> у меня в основной долг спишется <anon num> рублей а вы в долг списали меньше <anon num>
3953,как работает кредитная линия как ее погашать без процентов
3954,погаситься основной долг по кредитной карте если я внесу сумму больше чем ежемесячный платёж
3955,почему вношу минимальный платёж а основной долг не уменьшается
3956,если я перевожу с дебетовой карты на кредитную эти деньги не уходят на погашение задолженности
3957,сегодня произведён платёж <anon num> <anon num> ₽ зачесть его в счёт основного долга и процентов по кредиту следующий платёж планирую внести в установленном ранее порядке
3958,как начать гасить основной долг я не понимаю
3959,после погашения задолженности по кредитке какая то сумма пошла на погашение просто обычно показывало иначе а сейчас <anon num>
3960,екатирана погашение погашен
3961,я же наоборот на кредитку закидывал
3962,если внести на счет кредитной карты <anon num> то какая сумма уйдет на погашение процентов
3963,то есть <anon num> нужно погасить долг
3964,почему у меня за проценты списывают больше чем основной долг
3965,я закинул основной платёж
3966,почему вы списываете пополнения для погашения основного кредита как процентыи как мне теперь закрывать кредит если вся сумма уходит на процентывы что творите
3967,срок на закрытие долга за <anon num> дней без процентов был <anon num> <anon num> <anon num> ранее говорилось что списывается сначала долг у которого ближайший срок погашения
3968,я положила деньги на погашение
3969,почему при олате кредита сумма по олате кредита погашается только проценты а неомновнтй долг
3970,если я буду делать покупки то не нарушится ли имеющийся сейчас порядок начисления погашения по карте раньше было снятие наличных теперь планирую пополнить и делать покупки
3971,занять очередь в банке
3972,как начать гасить основной долг а не только проценты
3973,внесла на кредитный счёт средства через сбп когда закроется долг сегодня последний день льготного периода
3974,пополнила кредитку на <anon num> рублей погашение процентов <anon num> <anon num> копеек как это расчитывается
3975,какая сумма из платежа ежемесячного уходит в основной долг
3976,у других банков период <anon num> дней и распространяется от платежа в месяц т е если я потратил по <anon num> руб в июне и июле то их нужно закрыть в сентябре и октябре
3977,как погасить часть долга по кредитке
3978,можно ли погашать частями в течении какого времени
3979,мне нужно правильное распределение средств
3980,нет пусть эти деньги идут в счёт погашения
3981,плотеж внес и всеровно долг каждый день увеличивается
3982,почему счет кредитной карты и общий долг отличаются суммы
3983,то какая сумма процентов будет предусмотрена и какой порядок погашения у меня будет
3984,я сегодня закидывала деньги на кредитку что закрыть проценты но основной долг который шел с верху не вернулся и ушел в минус почему так
3985,я погасить долг за покупки на год а по гасились покупки период длиться до <anon num> октября можно погасить основной долг за год покупок
3986,и я перевела и какой тогда порядок
3987,погашение оставшегося долга без процентов
3988,при открытии кредитки ваш сотрудник сказал что период действует отдельно на каждую покупку
3989,объясните мне если я закидываю деньги на кредитную карту не обязательный платеж а просто до него то эти деньги все уходят на процент
3990,я каждый месяц вносила по <anon num> сейчас <anon num> как эта сумма формируется
3991,извените но я сейчас не могу погасить долг по кредитной карте смогу внести долг <anon num> сентября
3992,есть ли возможность оплаты частями
3993,я могу попробовать перевести половину получится
3994,у меня задержка заработной платы на <anon num> <anon num> дней к сожалению не могу внести платеж вовремя но как только получу я сразу же внесу пропущенную сумму прощения
3995,у меня заработная плата поступит <anon num> числа раньше мне её не смогут выдать до <anon num> числа есть возможность отсрочить платёж
3996,<anon num> на это счёт каждый месяц деньги ложу я не знаю на сколько меньше уменьшился кредит незнаю объясните пж
3997,как уменьшить плату по кредитке
3998,помогите мне пропустить ежемесячный платеж
3999,у меня упал доход оплачивать не отказываюсь буду гасить частями нет возможности сейчас внести всю сумму
4000,я смогу выплатить задолженность по кредиту с зарплаты <anon num> сентября тяжёлая семейная ситуация
4001,мне покроют часть платежа
4002,к сожалению данную сумму я смогу лишь оплатить в рассрочку
4003,то есть у меня разрыв между погашением и выставлением счета
4004,у меня возникла задержка выплат на работе обещают выплатить до <anon num> сентября сразу же погашу задолженность
4005,можно уменьшить платеж и вы это знаете у меня так знакомая делала
4006,на текущий момент испытываю финансовые трудности и не имею возможности оплатить платёж по кредиту есть ли возможность перенести платёж или оформить рассрочку для погашения текущего платежа
4007,пропустить платеж по кредиту
4008,мне емеешать не надо я смогу кредит заплатить днем позже только
4009,я не отказываюсь от оплаты я плачу по мере возможности
4010,я не могу оплатить сразу всю сумму
4011,хочу снизить платёж и взять рассрочку до <anon num> мес
4012,хочу отложить платеж на конец недели
4013,я нашёл сумму для платежа можете поподробнее рассказать как внести из за моей ситуации деньги могут уйти не туда
4014,мне жить не на что
4015,по кредитки буду оплачивать закрывать в этом месяце нет возможности сейчас я в больнице
4016,мы внесли ежемесячный платеж уберите что идет про срок
4017,обращалась я могу оплачивать каждый месяц без задержек фиксированную сумму как было до этого странного момента
4018,уменьшить сумму кредита
4019,информационное сообщение хотите снизить платеж и получить отсрочку до <anon num> мес без посещения офиса подробнее по тел <anon num> и в чате приложения ао альфа банк <anon num> сентября <anon num> <anon num> <anon num>
4020,оплату произведу в течении недели ожидаю заработную плату после <anon num> сентября приношу свои извинения нет другой возможности
4021,наконец появился возможность вам написать могу ли я оплатить задолженность по ежемесячному платежу
4022,можно внести платёж больше чем нужно и сократить срок платежа
4023,я обязательно оплачу нет возможности оплату произведу
4024,что не платить
4025,а если внести часть платежа неустойка в <anon num> <anon num> будет от всего платежа или только той части которую останется внести
4026,выплаты нет
4027,почему появилась пропуск платежа
4028,не получаеться заплатить за кредит
4029,а можно сделать так чтобы рассчитать ежемесячный платёж чтобы погасить карту сделать чтобы не было <anon num> дней как кредит сделать чтобы выплачивать и не тратить а гасить
4030,сейчас нахожусь не в россии смогу заплатить только <anon num> числа кредит
4031,можно ли отсрочить платеж по кредиту
4032,отключить по телефону и заявке не получается возникает техошибка а <anon num> сентября будет списание ща пролонгацию я боюсь не успеть
4033,недоплаты
4034,могу ли я на <anon num> месяце положить туда
4035,а я смогу вывести свои деньги на другой счет
4036,при закрытии старой дебетовой карты так как счёт <anon num> все деньги сели на обе карты на взрослый и на детский разделите и переведите <anon num> денег на взослую карту и чтобы деньгами с этой карты ребенок не могла пользоваться
4037,уменя на счёте кредит карты остаток <anon num> рублей есть можно эту сумму перевести на счёт накопительной
4038,на кредитной карте есть мои собственные деньги без комиссии могу их перевести на дебетовую
4039,подала заявку на закрытие счета кредитной карты на счете есть <anon num> р собственных средств как их вывести со счета
4040,вернуть переплату
4041,кредитный лимит по карте <anon num> <anon num> руб на счете с учетом долга <anon num> <anon num> руб как можно <anon num> вывести на дебетовый счет
4042,я хочу с кредитного счета перевести на дебетовый счет переплаченные деньги
4043,при закрытии мне указали что не дополучу <anon num>
4044,<anon num> копеек перевести не возможно карту закройте
4045,хочу закрыть кредитный договор а излишне уплаченные денежные средства перевести на мою только сегодня полученную карту благодарю
4046,переведите мои собственные деньги на счет дебетовой карты
4047,на моём счёте <anon num> показывает <anon num> руб этот счёт на закрытии и должен быть нулевым уточните это остаток собственных средств которые надо перевести для закрытия счета или кредитные
4048,на счету рассрочки остались мои личные средства как я могу их получить
4049,<anon num> кредитная карта на ней средства что это за средства остаток переплаты за кредит или лимит кредита
4050,деньги списали полностью почему не могу забрать мои оставшиеся <anon num> руб
4051,сколько переплата
4052,у меня кредитный лимит <anon num> сейчас на счёте кредитной карты <anon num> я хочу мои <anon num> вывести но чтобы без последствий а то с кредиткой мне уже было всяких проблем
4053,кредитный счёт закрыта а там у меня излишний остаток остался не могу эти деньги перевести на другой счет
4054,а то что воспользовался услугой не платить платеж раз в пол года откуда по остались переплата в <anon num> тысяч
4055,как могу вывести свои личные деньги с с кредитной карты
4056,и мне надо вывести вторую часть алиментов
4057,на кредитную карту зачислил <anon num> как забрать
4058,хочу закрыть текущую кредитную карту как ругается что есть остаток собственных средств
4059,деньги которые сейчас на счету <anon num> тысяч я могу их вывести сейчас же кредит оплачен
4060,переведите мою <anon num> рублей с кредитного на текущий счёт без комиссии
4061,вы можете перевести переплату
4062,как закрыть счет на сумму <anon num> тыс или лучше вывести частично
4063,как вывести свои деньги с кредитно карты
4064,не могу дозвониться до вас по ошибке была внесена сумма <anon num> <anon num> на кредитный счет с лимитом <anon num> тысяч хочу перевести остальные деньги на другой кредитный счет
4065,у меня там осталось <anon num> на счете можно перевести
4066,у нет кредитной карты но счёт есть но как получить
4067,как с кредитной карты вывести остаток собственных средств
4068,у меня накопительный счёт хочу его закрыть и вывести деньги на карту
4069,получается я закинула уже <anon num> мне осталось закинуть <anon num> <anon num>
4070,без дополнительных переплат
4071,как закрыть счет рассрочки если на нем остался остаток средств
4072,по кредитной карте при погашении задолженности произошла переплата по осуществлении платежа сегодня средствами на счете выше кредитного лимита снова открыли период банк не предоставлял кредит это деньги мои
4073,правильно понимаю что если я переведу переплату с кредитной карты на счет в другой банк никакой комиссии не будет
4074,не повывести переплату на другой счёт
4075,если я переведу сейчас недостающую сумму к <anon num> вы сможете закрыть эту карту пусть останется только кредит
4076,или я переплачу
4077,а комиссия за услугу это переплата
4078,как вывести остаток денег с счета рассрочки если все долги погашены перевела туда больше сем нужно а обратный перевод не доступен задолженность <anon num> ₽
4079,кредитную карту одобрили
4080,одобрили ли кредит
4081,здравствуй расскажите мне одобрили <anon num>
4082,оформлял заявку деньги на руки
4083,мне одобрен кредит или нет не пойму как это увидеть заявку уже <anon num> раза отправила а он ещё просит
4084,ранее мне была одобрена кредитная карта
4085,что одобрили кредитную карту это верно
4086,будет ли ответ на мою заявку
4087,отправила заявку на рассмотрение кредита на <anon num> руб уточнить когда ждать ответа
4088,на сколько мне одобрена кредитка на <anon num> тысяч
4089,было одобрено кредит под залог авто после загрузки стс пришло уведомлением что авто не прошло проверку но нет информации почему
4090,узнать одобрили ли мне кредит
4091,есть ли моя заявка на кредитную карту
4092,какой лимит одобрен по кредитной карте
4093,хочу уточнить результат рассмотрения моей заявки на кредитку <anon num> дней без процентов на всё
4094,я оформил кредитную карту
4095,мне одобрили кредит или нет
4096,кредит оформил
4097,мне банк отправлял смс что вам одобрена кредитная карта
4098,какая сумма одобрена
4099,оформила вчера кредитную карту вышло что одобрили посмотрите одобрено
4100,какую сумму по кредитной карте мне одобрили
4101,мне наоборот написали что одобрен
4102,только увидел сообщение про одобрение актуально завтра в <anon num> <anon num> буду в офисе
4103,когда мне одобрят кредит
4104,узнать статус заявки по оплате реквизитами
4105,на сколько мне одобрили кредитную карту
4106,поставила вам заявку хочу узнать есть результат
4107,на какую сумму мне одобрили кредит
4108,я оставляла заявку на кредитную карту ее одобрили
4109,где мне посмотреть сколько одобрил банк на кредитной карте
4110,подавала на кредит на каком этапе рассмотрении
4111,почему мне не одобрили кредитную карту без процентов на <anon num> дней
4112,что одобрили
4113,мне одобрили карту на <anon num> т р
4114,оставляла заявку на кредит
4115,какую сумму мне одобрили по кредитной карте
4116,я вчера оформить карту не одобрили потому увидела другое предложение и заполнила деньги перечислили на карту
4117,моя заявка на кредит по прежнему одобрена
4118,что за активная заявка у меня на кредит
4119,статус моей заявки кредитной карты
4120,а что за кредит мне сейчас одобрили
4121,почему не видно моей заявки на кредитную карту
4122,а у меня есть действующая заявка на новый кредит
4123,у меня имеется просроченная задолженность
4124,в сообщении написано что оплата просрочена я же вас спросила вы сами спишите или нет ответили что сами какая оплата а меня просрочена
4125,прислали смс о просрочке платежа
4126,какая задолженность может быть если я выполнила условия оплаты по дисконту
4127,доброго дня дополнение к моему ночному вопросу у меня снова горит просрочка <anon num> <anon num> хотя я уже вносил средства на этот внезапно появившийся техдолг в чём дело почему он продолжает расти на какие то копейки и гореть просроченным
4128,почему пишет что платеж <anon num> сентября просрочен
4129,нет ли просрочек по минимальным платежам
4130,у меня есть задолжность по платижу просрочка
4131,просрочка по кредиту
4132,почему у меня просрочка если я пополнил вчера
4133,какой процент будет после просрочки кредитной карты <anon num> дней
4134,оплачу просроченный платеж по кредитной карте завтра
4135,у меня сегодня платеж по кредиту я только сейчас закинул деньги за кредит я не просрочил платеж
4136,просроченных задолжностей у меня нет
4137,сообщают по поводу оплаты просроченных платежей обязуюсь погасить просроченные платежи до <anon num> <anon num> <anon num> года после продажи квартиры
4138,то что я сегодня просрочил платеж в дальнейшем как мне это аукнется
4139,где неисполнение обязательств по кредитам если вношу все вовремя
4140,почему по кредитке просрочка
4141,откуда у меня просрочка
4142,на <anon num> тыс одобрили и звонили сотрудники по получению но очень поздно а вы щас говорите не одобрили у меня никогда не было кредитов и просрочка по кредитке
4143,просрочили платеж объясните основание по сумме <anon num> <anon num> <anon num> платеж внесли сегодня
4144,почему у меня просрочка вышла
4145,у меня не было просрочек
4146,если у меня какая то задолженность просроченная по кредитной карте
4147,как долго корректируется баланс <anon num> переведено просрочка все еще висит
4148,на данный момент у меня есть просрочки по платежам рассрочки
4149,почему у меня просрочка я же оплачивал
4150,я внёс деньги которые на просрочку деньги списали а просрочка осталась она чуть позже пропадет
4151,сегодня оплачу просрочку
4152,какая сумма просрочки и могу ли я выплатить только просрочку или теперь нужна полная стоимость
4153,произошла просрочка по кредитной карте оплатить смогу завтра какие пенни будут начислены
4154,у меня не было просрочки
4155,давайте уточним тогда какая в меня просрочка
4156,если написано заплатить минимальный платеж до пятого числа могу ли я заплатить его пятого числа в течение дня не будет ли он просрочен
4157,что за просрочка платежа по моей кредитной карте было указано до <anon num> октября я оплатила гораздо раньше
4158,не могу понять что за просрочка в два дня на сумму <anon num> рублей
4159,деньги на погашение кредита внесены в день снятия это считается как просрок
4160,были долгие задержки по заплате и за счет этого еще больше влез долги
4161,переведите на оператора по просрочке
4162,тогда заморозьте просрочку
4163,у меня заблокирован лимит и банк объяснил это просрочкой
4164,я что то не понимаю как у меня просрочен платеж
4165,почему написано что просрочен долг <anon num> р хотя просрочки нет
4166,у меня есть просрочка по а деньги которую передали вам
4167,а можно увидеть график платежей и досрочная погашенные возможно
4168,проблемы с доходами надо график платежей новый составить
4169,где условия договора и график платежей <anon num> на почту отказ пришел
4170,не могу <anon num> теперь раздел о платежах по кредиту где находится этот раздел куда его убрали
4171,как в личном кабинете могу посмотреть график погашения кредита
4172,когда будет сформирован график платежей по кредиту
4173,и войти в график
4174,я календарь переверну
4175,с кем можно обсудить план погашения долга чтобы вернуться в график платежей
4176,какой график возврата там
4177,когда будет сформирован новый график по кредиту справка о закрытии кк предоставлена
4178,можно мне график платежей по кредитной карте предоставить
4179,сделайте более гибкий график тогда
4180,где посмотреть график кредита
4181,согласен платить <anon num> месяцев по <anon num> <anon num> составьте график платежей и с октября начну гасить долг
4182,сколько времени занимает обновление графика платежей
4183,где можно увидеть график платежей по кредиту
4184,когда измениться график оплаты за кредит
4185,у меня в приложении отражалась дата погашения кредита <anon num> <anon num> <anon num>
4186,узнать график платежей на каждый месяц
4187,графика платежей
4188,график платежей по рассрочке
4189,не могу зайти на кредитный счет чтобы увидеть график платежей
4190,почему у меня не обновляется график платежей в приложении
4191,как узнать график платежей по кредитной карте
4192,график рассрочки
4193,почему у меня к оплате появилась общая сумма долга что больше штрафов начислить я вношу по возможности пдатежи вернуть график в сентябре долг закрою и войду в график
4194,что с моим кредитом я в поселке почти без связи лежу в больнице почему автопогашение не работает верните мне нормальный график платежей чтобы я его закрыл
4195,не могу найти график платежей по рассрочке
4196,где посмотреть график платежей по кредитной карте
4197,давайте оформим новый график поатежей ситуация с доходом исправимся во второй половине месяца
4198,как мне вернуться в график платежей
4199,как можно скачать график платежей по ипотеке
4200,вчера взяла деньги в рассрочу теперь не могу понять как мне их пополнить когда график платежей
4201,график платежей где посмотреть
4202,хочу узнать график платежей по кредиту
4203,кредитная карта график платежей
4204,какой у меня график платежей по кредитной карте
4205,для погашен ия рассрочки есть график платежей минимальный ежемесячный платеж
4206,<anon num> кредитный договор все страницы <anon num> график платежей первый год текущий год и последний год <anon num> выписка из егрн
4207,если так это было как вы пишите я б не обратился к вам а на деле как был график платежей с первого месяца так остался
4208,где посмотреть график платежей по рассрочке
4209,мне нужно получить график по кредитной карте <anon num>
4210,какой график платежей у меня <anon num> тысяч ушли в неизвестном направлении
4211,как уменьшить ставку по кредиту
4212,меня вчера заверили в том что сегодня ставка на счету будет повышена до <anon num> этого не произошло
4213,какой процент по кредитной карте
4214,какой процент за оплату по кредиту на <anon num>
4215,какой процент по кредитной карте
4216,какая в итоге ставка у меня
4217,хочу снизить процентную ставку по кредиту
4218,почему ставка по моему счету не повысилась
4219,какой сейчас процент по потребительскому кредиту на сумму <anon num>
4220,дело в том что по кредиту под залог у меня увеличилась ставка на <anon num> процентов платеж <anon num> <anon num> плюс у меня еще одним кредит <anon num> я физически не смогу оплачивать у меня уходят все сбережения и денег не хватает
4221,какая у меня процентная ставка по кредитной карте
4222,почему вы не показываете процентную ставку по кредитам это не было видно ни на одном этапе оформления и не видно сейчас тоже
4223,годовая процентная ставка по кредиту
4224,а могу я как то снизить процентную ставку по кредиту
4225,можете мне подсказать почему по ипотеке у меня поднялся
4226,я хочу узнать ставку по кредитованию
4227,какой процент по кредиту
4228,какой процент по потребительскому кредиту
4229,какой кредит нужно закрыть чтобы ставка по кредиту стала на <anon num> ниже
4230,понизить кредитную ставку
4231,ставку по моему кредиту
4232,какая процентная ставка по потребительскому кредиту
4233,а какая процентная ставка в банке
4234,под какой процент кредит
4235,какие сейчас процентные ставки по кредитам
4236,я оплатила но <anon num> <anon num> по договору альфа банк повысит ставку по ипотеке
4237,так процентная ставка не то что не уменьшилась она увеличилась сейчас мне что делать чтобы платить кредит по тем процентам по которым я брала его изначально
4238,если участник зарплатного проекта альфа банк какая ставка по ипотеке на вторичном рынке
4239,процентная ставка по ипотеке
4240,какой у меня годовой процент по кредитной карте
4241,я уточнить о снижении процентной ставки по моему кредиту
4242,снизить процентную ставку и к было оплачено ежегодное страхование через компанию ингосстрах по дог <anon num> документы отправлены на адрес <email>
4243,почему увеличили процент кредитования
4244,как узнать какие обязательства по кредиту не выполнены
4245,хочу написать заявление в банк об уменьшении ставки по кредиту
4246,убавить ставку
4247,как уменьшить проценты по кредиту
4248,снизить ставку по кредиту
4249,какой процент по кредитной каоте
4250,когда уменьшится ставка по кредиту
4251,пересмотреть ставку по кредиту
4252,уточните при оформлении кредита было предложение о снижении процента по кредиту при условии закрытия старого заема я его закрыла каким образом могу уточнить про снижении процента по текущему кредиту
4253,верните мне проценты за предыдущие дни по кредиту
4254,какой на сегодня процент на потребительский кредит
4255,что за общий долг у меня висит я все закрыл
4256,что это за общий долг
4257,списали с кредитной карты счёт карты <anon num> погашение процентов <anon num> <anon num> <anon num> что это за погашение процентов каких
4258,<anon num> списания долга еще возможна
4259,то есть мои деньги ушли на погашение задолженности по договорённости с банком
4260,погашение
4261,почему я плачу каждый месяц по <anon num> но сумма из основного долга не меняется
4262,минимальный платеж идет в счёт погашения основного долга по кредиту
4263,почему не списался основной долг
4264,почему основной долг по кредитному продукту
4265,погашение задолженности по кредитной карте
4266,минимальный платеж входит в сумму основного долга
4267,перевела <anon num> погасить на эту сумму основной долг благодарю за ранее
4268,вижу что деньги зачислены но не пойму куда их списали в счет какого долга
4269,если я активировал функцию <anon num> списывание долга
4270,а за что это долг
4271,откуда этот долг
4272,когда у меня начнется погашение основного долга
4273,за что этот долг
4274,сумму основного долга
4275,почему <anon num> раза списали погашение процентов
4276,как я узнаю что произошло погашение
4277,списались ли мои <anon num> ₽ в погашение долга или еще нет общались на эту тему <anon num> августа с евгенией
4278,погашение задолжности
4279,в прошлый раз списали в счет долга альфы сейчас что изменилось
4280,а в приложении это возможно чтобы я внесла любую сумму не обязательно в каникулы и эта сумма ушла на погашение основного долга
4281,я не оформляла кредит какое ещё погашение кредита <anon num> <anon num>
4282,долг добавился <anon num> рублей за что
4283,почему сумма процента в последний раз <anon num> хотя сумма основного долга менше чем предыдущие
4284,день объясните почему произошло погашение процентов и основного долга а на карте минус
4285,что значит счёт погашения кредита бск откуда он взялся
4286,можете подсказать что за платеж погашение процентов
4287,погашение просроченного од по договору поручительства <anon num> от <anon num>
4288,сколько гасится из основного долга
4289,доброго дня куда нажимать чтобы уменьшить сумму основного долга
4290,по карте <anon num> назначен платеж до <anon num> сентября на сумму <anon num> ₽ данная сумма полностью пойдёт на погашение основного долга
4291,списание задолженности
4292,вчера вечером положила на кредитную карту <anon num> тыс рублей почему были зачислены не в счёт основного долга а в счёт процентов что за проценты с меня взяли ведь я не пррпуслита ни одного платежа
4293,я немного про другое в каждом ежемесячном платеже у меня высчитывается в среднем <anon num> <anon num> оплата процентов и <anon num> <anon num> идёт в уплату основного долга примерно и эти цифры не меняются с течением времени
4294,основной долг
4295,погашение кредита какие периоды
4296,объясните что за долг <anon num>
4297,кредитная карта погашение долга
4298,а почему у меня основной долг <anon num>
4299,нет выне поняли дело не в шаблонах
