question_id,website_id,rank,score
2838,1640,4,1.8979088675645
2838,1649,5,1.8913007566825613
2838,618,6,1.8739945038231425
2838,411,7,1.8734682183544393
2838,293,8,1.8614824375709436
2838,416,9,1.8557144842946685
2838,288,10,1.8481804391453591
2839,1903,1,2.7466492601146633
2839,1535,2,2.7065970950582963
2839,20,3,2.5507788722597047
2839,1091,4,2.48655429940508
2839,1572,5,2.483129691934308
2839,986,6,2.451352350504679
2839,1020,7,2.439884807832065
2839,365,8,2.401024132686763
2839,218,9,2.3497757593581916
2839,483,10,2.3421287961746886
2840,683,1,5.544015996258368
2840,1757,2,5.535364262420411
2840,1776,3,5.535364262420411
2840,678,4,5.496729884621201
2840,1442,5,5.4315302043058775
2840,1795,6,5.410015165855066
2840,1713,7,5.399256245853033
2840,681,8,5.356488890413551
2840,715,9,5.294760413373764
2840,1746,10,5.282427073184138
2841,1,1,0.0
2841,1938,2,0.0
2841,17,3,0.0
2841,18,4,0.0
2841,19,5,0.0
2841,20,6,0.0
2841,21,7,0.0
2841,22,8,0.0
2841,23,9,0.0
2841,24,10,0.0
2842,291,1,12.398628389876029
2842,667,2,11.273026010077494
2842,1752,3,0.9495264844865887
2842,640,4,0.0
2842,641,5,0.0
2842,642,6,0.0
2842,643,7,0.0
2842,644,8,0.0
2842,645,9,0.0
2842,646,10,0.0
2843,124,1,18.14602147855063
2843,1068,2,17.968449052400295
2843,102,3,17.285387281277508
2843,98,4,17.063530330228783
2843,409,5,16.819945369097482
2843,1066,6,16.667985370763848
2843,291,7,16.584059956777157
2843,922,8,16.399595704818235
2843,1746,9,16.306271571904063
2843,1070,10,16.146804781347004
2844,291,1,28.10181379078349
2844,289,2,18.33696437498609
2844,124,3,17.76645244918849
2844,1531,4,17.695383480456552
2844,409,5,17.54631043411043
2844,102,6,17.384400438877105
2844,819,7,17.380181895631328
2844,1068,8,17.132389512282675
2844,1713,9,17.10591218123123
2844,1746,10,17.08760851213827
2845,390,1,10.584560188507076
2845,116,2,10.165057087828055
2845,1907,3,9.485677680278714
2845,1728,4,9.07772734886624
2845,1171,5,8.887298673990077
2845,438,6,8.869148679432795
2845,375,7,8.643357118307419
2845,801,8,8.640480250847085
2845,729,9,8.589130335108095
2845,732,10,8.520944830105595
2846,96,1,12.317578592201642
2846,98,2,12.167401157410831
2846,1157,3,12.08854256005809
2846,159,4,12.016292948015714
2846,937,5,12.00414877875465
2846,97,6,11.967720621405222
2846,1035,7,11.86968469697045
2846,409,8,11.830052070164427
2846,102,9,11.579416248941103
2846,1025,10,11.527186596157868
2847,125,1,16.64334755759516
2847,116,2,13.550554991395028
2847,455,3,12.674410415881432
2847,1001,4,12.117773273562086
2847,408,5,10.977422631955951
2847,412,6,10.920371016824868
2847,781,7,10.745907573382354
2847,411,8,10.676929240825837
2847,618,9,10.250045680404048
2847,1275,10,9.957094260801817
2848,128,1,25.07553503063449
2848,1793,2,18.39154101533897
2848,1792,3,18.045574948891296
2848,1791,4,17.880202197853198
2848,1733,5,17.146209949210707
2848,125,6,16.655741660571046
2848,455,7,15.872703362526124
2848,113,8,15.872327018609202
2848,1907,9,15.627234554672016
2848,1113,10,15.501520016539406
2849,113,1,5.027858868627912
2849,1897,2,4.7899703981705795
2849,1922,3,4.7899703981705795
2849,465,4,4.555991988882574
2849,613,5,4.5525677418307575
2849,166,6,4.518144333192876
2849,1673,7,4.482863680413643
2849,404,8,4.478577979844873
2849,1050,9,4.467322269668324
2849,1066,10,4.357887510322568
2850,1753,1,3.583844937340617
2850,89,2,3.5763674251526285
2850,819,3,3.5762442520254347
2850,619,4,3.573253692914658
2850,1160,5,3.5715403073020187
2850,1795,6,3.569007639904336
2850,106,7,3.5658695758691863
2850,1774,8,3.5656330941194496
2850,1914,9,3.5655634796942723
2850,1775,10,3.5567247768525636
2851,105,1,11.739011177601885
2851,224,2,9.439152975087326
2851,1752,3,9.09484009786686
2851,286,4,9.075081061658592
2851,1753,5,9.061449535777479
2851,340,6,8.966433923851998
2851,736,7,8.940169388778765
2851,289,8,8.574362746182317
2851,1153,9,8.502063715714725
2851,1344,10,8.335606656036763
2852,1017,1,3.513844783662257
2852,1135,2,3.457271845252818
2852,1077,3,3.4337741981913523
2852,1177,4,3.4302054009141747
2852,972,5,3.421647590652037
2852,1113,6,3.4209148448786273
2852,1162,7,3.4101974139322633
2852,1132,8,3.408082338994029
2852,1187,9,3.404580549350413
2852,1652,10,3.4039396547396406
2853,390,1,8.94364474621985
2853,438,2,8.943201557041927
2853,116,3,8.719354494222333
2853,1636,4,8.436215272391422
2853,981,5,8.306519718716814
2853,1071,6,8.297402062758106
2853,211,7,8.052533841143514
2853,207,8,8.009125549330331
2853,1728,9,7.968297563377574
2853,985,10,7.967599653301315
2854,369,1,5.7853437968595225
2854,1561,2,5.069680991706457
2854,1193,3,5.045534189687284
2854,1041,4,5.039461336557732
2854,1915,5,5.023624205496423
2854,290,6,5.0155672810871215
2854,1310,7,5.010333799913654
2854,1907,8,4.990894274984932
2854,1889,9,4.9818303527198005
2854,1030,10,4.975284984013089
2855,289,1,9.479282909704406
2855,819,2,9.168923961690862
2855,1068,3,9.106550516437675
2855,1921,4,9.100344521646134
2855,1531,5,8.982672447361418
2855,124,6,8.83689897281928
2855,496,7,8.441203186204998
2855,106,8,8.276128550881968
2855,1904,9,8.193693125517973
2855,409,10,8.003555473561057
2856,460,1,11.361073802025405
2856,1310,2,11.001898509955613
2856,424,3,10.970628713282112
2856,455,4,10.867847080374903
2856,921,5,10.499151730459065
2856,163,6,10.372206164635703
2856,1025,7,10.324343571828962
2856,292,8,10.268430096074944
2856,878,9,10.26315815186268
2856,938,10,10.252319922522872
2857,289,1,13.731144207467825
2857,291,2,13.585489163746473
2857,1147,3,12.481876324772037
2857,335,4,12.37457261848488
2857,1070,5,11.944527905008933
2857,1713,6,11.643945664242384
2857,1342,7,10.883729995592931
2857,1927,8,10.697591624829004
2857,1907,9,10.53687284629893
2857,1770,10,10.244311464690105
2858,912,1,10.262828172988197
2858,1073,2,8.997332992660077
2858,187,3,8.783330711278897
2858,427,4,8.763479564647593
2858,678,5,8.71496721300075
2858,17,6,8.535139248592452
2858,419,7,8.247687004420328
2858,19,8,8.246808530979557
2858,39,9,8.246808530979557
2858,385,10,8.099522002308168
2859,101,1,17.58142906055581
2859,102,2,16.985934628152002
2859,1746,3,16.912912678244677
2859,1313,4,16.904562071537246
2859,656,5,16.88355360207669
2859,1561,6,16.706016075789066
2859,96,7,16.64046728619604
2859,1073,8,16.62542882892678
2859,98,9,16.61112467702084
2859,97,10,16.531292640148706
2860,9,1,7.138107190413366
2860,36,2,7.138107190413366
2860,618,3,7.0587050313048785
2860,411,4,7.039375083951752
2860,408,5,7.011989990964261
2860,1733,6,6.961751346827837
2860,1792,7,6.505680961950206
2860,128,8,6.474514847484714
2860,1791,9,6.4406808875962565
2860,24,10,6.402630759660674
2861,927,1,5.305162058548932
2861,604,2,4.306346071193307
2861,1261,3,4.2246422586602
2861,1630,4,4.217773264284688
2861,160,5,4.152697029865295
2861,1321,6,4.136740535764653
2861,1934,7,4.08959841165095
2861,1200,8,4.074122235466804
2861,1258,9,3.7987065774017945
2861,157,10,3.7413977622525687
2862,289,1,12.379205820680944
2862,1531,2,12.216457015315218
2862,1921,3,11.924970647763885
2862,124,4,11.6974257196941
2862,1068,5,11.43464095916661
2862,1191,6,11.366476586948888
2862,409,7,11.063339097749122
2862,102,8,11.02455703058973
2862,1532,9,11.010190750017381
2862,1562,10,10.935501206884428
2863,1277,1,11.37553501787659
2863,1638,2,9.831639051657113
2863,1086,3,9.779043412453998
2863,1263,4,9.135754791420792
2863,994,5,9.059596987744706
2863,1689,6,8.923475681814223
2863,1104,7,8.35185929899486
2863,1936,8,8.324087936329175
2863,1807,9,8.138728083225818
2863,1609,10,7.95612755734957
2864,819,1,6.850452468545962
2864,462,2,6.578802475038524
2864,868,3,6.361479927467283
2864,1748,4,6.243095839073593
2864,686,5,5.947325289740771
2864,676,6,5.879206090991181
2864,455,7,5.853473974921457
2864,258,8,5.830844498381983
2864,690,9,5.830844498381983
2864,465,10,5.779511516662247
2865,1015,1,3.5624207479881242
2865,690,2,3.5455226557608652
2865,676,3,3.5444725526564347
2865,704,4,3.535996667014351
2865,623,5,3.534419086893059
2865,686,6,3.530985253074076
2865,702,7,3.5172182971089283
2865,745,8,3.516382404812491
2865,706,9,3.515853373552669
2865,705,10,3.512534284082135
2866,1686,1,6.941891534909648
2866,1757,2,6.865569055643784
2866,1776,3,6.865569055643784
2866,230,4,6.861572582837869
2866,244,5,6.851808539889106
2866,251,6,6.832518691668223
2866,246,7,6.831599097103281
2866,243,8,6.816282365889268
2866,248,9,6.811064207496411
2866,226,10,6.806396032499955
2867,408,1,6.039723777551756
2867,1917,2,6.001206989492814
2867,116,3,5.675462728980521
2867,890,4,5.625055406824117
2867,112,5,5.433236410863534
2867,114,6,5.255315087276223
2867,1900,7,5.190099509993276
2867,1902,8,5.121251593550673
2867,1684,9,5.063248709115848
2867,1543,10,5.013813271986239
2868,1,1,0.0
2868,1938,2,0.0
2868,17,3,0.0
2868,18,4,0.0
2868,19,5,0.0
2868,20,6,0.0
2868,21,7,0.0
2868,22,8,0.0
2868,23,9,0.0
2868,24,10,0.0
2869,408,1,3.5640735200827782
2869,1690,2,3.463060169704878
2869,991,3,3.3572585141738576
2869,423,4,3.3490171734747927
2869,1244,5,3.3490171734747927
2869,1795,6,3.2946902282984256
2869,1933,7,3.292950877613202
2869,273,8,3.265499226317095
2869,1288,9,3.232198738087888
2869,1682,10,3.217980168665304
2870,427,1,4.743087717763248
2870,55,2,4.739215684652085
2870,1590,3,4.568096021207127
2870,308,4,4.171209258020808
2870,1149,5,4.132360968234858
2870,1100,6,4.11576138770229
2870,307,7,4.0972434092369685
2870,1666,8,4.0911361757782
2870,440,9,4.042669558821517
2870,823,10,3.998156276244417
2871,1385,1,3.3154405085516134
2871,459,2,3.271943186942622
2871,161,3,3.261195550164089
2871,326,4,3.2417288121316528
2871,335,5,3.2172549791292058
2871,380,6,3.2168914030353024
2871,1311,7,3.19774595049887
2871,1054,8,3.1633185632190406
2871,1672,9,3.149766737300169
2871,1141,10,3.140803230559903
2872,408,1,4.272043797998203
2872,1545,2,3.9960048976644904
2872,1905,3,3.959014762652843
2872,1627,4,3.947595381774102
2872,1244,5,3.900265388949833
2872,423,6,3.900265388949833
2872,1308,7,3.8736886692460795
2872,1527,8,3.8607353327314824
2872,1275,9,3.667361988798276
2872,326,10,3.647351369801479
2873,692,1,22.45976937739637
2873,1030,2,21.399546166785278
2873,410,3,21.22665294983773
2873,1202,4,21.22665294983773
2873,454,5,20.35297265167042
2873,1127,6,20.312601088434757
2873,455,7,20.263720301023785
2873,1273,8,20.16764718198381
2873,447,9,19.934182258226322
2873,440,10,19.804695721668324
2874,1756,1,3.5447171277297413
2874,1828,2,3.5298147122132546
2874,1833,3,3.529070852493099
2874,1837,4,3.528898478079254
2874,1841,5,3.516066500576423
2874,1840,6,3.516066500576423
2874,1839,7,3.516066500576423
2874,1838,8,3.516066500576423
2874,1842,9,3.5155404768077525
2874,1843,10,3.5155404768077525
2875,1561,1,5.069680991706457
2875,1193,2,5.045534189687284
2875,1041,3,5.039461336557732
2875,1915,4,5.023624205496423
2875,290,5,5.0155672810871215
2875,1310,6,5.010333799913654
2875,1907,7,4.990894274984932
2875,1889,8,4.9818303527198005
2875,1030,9,4.975284984013089
2875,1700,10,4.945090448663295
2876,99,1,3.6675843048926695
2876,420,2,3.6606090836328273
2876,1104,3,3.6284610436272446
2876,1090,4,3.611495107333094
2876,967,5,3.6038385388414285
2876,1153,6,3.59838809310139
2876,334,7,3.595030058695352
2876,993,8,3.5868201280003804
2876,339,9,3.5752776300585642
2876,1286,10,3.5700026181487856
2877,1017,1,7.551190801881596
2877,1045,2,7.164339079914679
2877,1042,3,7.051753154787014
2877,1912,4,6.990169389826663
2877,1931,5,6.925697966242929
2877,213,6,6.683911326107223
2877,912,7,6.606336956373409
2877,149,8,6.548686187977358
2877,924,9,6.411493648942793
2877,911,10,6.380374812410329
2878,865,1,6.6349519383573625
2878,1747,2,6.626996829981161
2878,863,3,6.623026424959505
2878,609,4,6.513055304386118
2878,1715,5,6.318786571435193
2878,1894,6,5.686433978529049
2878,1606,7,5.651548054334983
2878,50,8,5.594346433097115
2878,1517,9,5.494249268094332
2878,1271,10,5.2503811617929905
2879,1748,1,13.581861747545831
2879,868,2,13.433542203807882
2879,862,3,11.278624599629282
2879,1311,4,11.192664973416994
2879,467,5,11.067292745086382
2879,1036,6,10.659693866308222
2879,125,7,10.554848219287287
2879,1650,8,10.52708306550622
2879,727,9,10.320464810891327
2879,734,10,10.25515724388437
2880,332,1,14.360007528314599
2880,223,2,13.58372253116996
2880,1674,3,12.978690270462398
2880,1027,4,12.355236637011519
2880,1073,5,12.331967398467135
2880,15,6,12.2801606522594
2880,219,7,12.262677113199981
2880,187,8,12.25633753593433
2880,1046,9,12.072791049710835
2880,435,10,11.941757484638066
2881,1756,1,3.5447171277297413
2881,1828,2,3.5298147122132546
2881,1833,3,3.529070852493099
2881,1837,4,3.528898478079254
2881,1841,5,3.516066500576423
2881,1840,6,3.516066500576423
2881,1839,7,3.516066500576423
2881,1838,8,3.516066500576423
2881,1842,9,3.5155404768077525
2881,1843,10,3.5155404768077525
2882,116,1,12.632121443612276
2882,291,2,11.760962315960091
2882,439,3,11.631513296913896
2882,1655,4,11.331842949212062
2882,1191,5,11.115531558096144
2882,1040,6,10.986620717776976
2882,1068,7,10.94117650479634
2882,314,8,10.925326186496207
2882,1032,9,10.925061157231807
2882,819,10,10.916976152697014
2883,1068,1,18.675146334213004
2883,102,2,18.27406326830324
2883,98,3,17.904575323857593
2883,1746,4,17.6033104241136
2883,1066,5,17.525813920158914
2883,922,6,17.38061691171455
2883,409,7,17.017203306627355
2883,921,8,17.005731851848555
2883,96,9,16.905734074494074
2883,97,10,16.795482755825564
2884,408,1,16.714132599171762
2884,618,2,16.035271183955988
2884,116,3,15.454906702906028
2884,455,4,15.428783463588415
2884,1001,5,14.792128749637323
2884,1750,6,13.716229896704492
2884,125,7,13.24449008881783
2884,890,8,13.19542648210059
2884,112,9,12.684770024513277
2884,1344,10,12.125498124480165
2885,24,1,11.366577858393693
2885,947,2,10.837330279860115
2885,290,3,10.706842512593191
2885,26,4,10.417577938584941
2885,763,5,9.859260136709079
2885,804,6,9.507002061634513
2885,1015,7,9.483824330645815
2885,14,8,9.414982829693251
2885,7,9,9.408427705450578
2885,337,10,9.398071954219382
2886,1049,1,6.423891515210938
2886,1030,2,6.310632867579921
2886,1041,3,6.29442897486509
2886,938,4,6.269061863293343
2886,1034,5,6.251807487819907
2886,925,6,6.241777404664785
2886,735,7,6.233072707363997
2886,926,8,6.057527606444941
2886,1042,9,5.972879503067071
2886,1916,10,5.840976762208421
2887,185,1,22.766696107829787
2887,1095,2,22.57579425121489
2887,1030,3,21.478913758664078
2887,455,4,21.418768741398654
2887,304,5,21.383095306604698
2887,1733,6,21.052152743955816
2887,1040,7,20.709307017393563
2887,770,8,20.450967395206884
2887,1019,9,20.368044904269638
2887,385,10,20.30805294025861
2888,1193,1,8.996884202833341
2888,618,2,8.848650199034385
2888,1239,3,8.757878896442332
2888,17,4,8.68330276852684
2888,19,5,8.565603825014124
2888,39,6,8.565603825014124
2888,455,7,8.399968261269038
2888,1263,8,8.376412174092412
2888,15,9,8.253510534195605
2888,171,10,8.04504286015735
2889,1907,1,7.136416573526837
2889,1021,2,6.246352986714673
2889,1098,3,5.963494168068143
2889,856,4,5.805263467009899
2889,1153,5,5.775013342262433
2889,1677,6,5.686367243825681
2889,1273,7,5.291652897127379
2889,1113,8,5.241617211535049
2889,1054,9,5.229368272258
2889,447,10,5.186295630992638
2890,693,1,11.390586860661578
2890,692,2,10.87163602743428
2890,321,3,10.058535734057031
2890,447,4,10.021196919063065
2890,1726,5,9.927274141307933
2890,846,6,9.905268269030625
2890,1273,7,9.891111518777286
2890,888,8,9.69398074764152
2890,1112,9,9.584792519209088
2890,678,10,9.576470618864487
2891,358,1,15.23426244405556
2891,1750,2,11.612775234683482
2891,1285,3,10.683821935360143
2891,1713,4,10.373192221179393
2891,25,5,10.133758653079562
2891,368,6,9.983787303587931
2891,1911,7,9.980492908684312
2891,213,8,9.932434337594806
2891,125,9,9.748400888775892
2891,1068,10,9.658492086962728
2892,166,1,9.773290875438738
2892,1044,2,8.48657389546601
2892,1052,3,8.344477884460494
2892,113,4,8.20038886539626
2892,1068,5,8.140213871885392
2892,1070,6,8.063037127669702
2892,1050,7,7.7159485754856245
2892,1066,8,7.712260888062998
2892,616,9,7.671726268615961
2892,404,10,7.569664927181293
2893,454,1,13.41685636491099
2893,455,2,13.405410772275355
2893,1273,3,11.634788812723318
2893,447,4,11.46798992801239
2893,1104,5,11.421010022412002
2893,375,6,10.557403860866128
2893,1205,7,10.156336569075629
2893,915,8,10.082944170897049
2893,271,9,9.970601822959152
2893,952,10,9.70502935346846
2894,1070,1,15.092181899802233
2894,866,2,14.805414458701566
2894,102,3,13.795840749194964
2894,158,4,13.628949000198283
2894,157,5,13.628949000198283
2894,155,6,13.628949000198283
2894,1713,7,13.536985655692288
2894,1746,8,13.496558810714104
2894,794,9,13.146472273988618
2894,811,10,12.83075448027707
2895,704,1,14.409973537855805
2895,701,2,14.359182699667736
2895,706,3,14.306438250135667
2895,467,4,13.808265127969893
2895,1654,5,13.228568807470277
2895,675,6,12.831824952227453
2895,703,7,12.662426522957144
2895,1755,8,12.63631653327644
2895,1653,9,12.540736731326618
2895,700,10,12.505863086287738
2896,1793,1,14.663205962584648
2896,1792,2,13.882540670453617
2896,1791,3,13.706260388088698
2896,358,4,12.932025161419588
2896,1789,5,11.16619529953636
2896,1790,6,10.974432446683604
2896,1788,7,10.822898009396758
2896,1787,8,9.952702406884491
2896,1786,9,9.548108691341842
2896,1262,10,8.959282219833451
2897,1753,1,3.583844937340617
2897,89,2,3.5763674251526285
2897,819,3,3.5762442520254347
2897,619,4,3.573253692914658
2897,1160,5,3.5715403073020187
2897,1795,6,3.569007639904336
2897,106,7,3.5658695758691863
2897,1774,8,3.5656330941194496
2897,1914,9,3.5655634796942723
2897,1775,10,3.5567247768525636
2898,1015,1,6.767743960836228
2898,700,2,5.508953347833436
2898,811,3,5.321152317451902
2898,274,4,4.907823248568394
2898,1459,5,4.8164173803959205
2898,806,6,4.802861009705912
2898,58,7,4.801505946470864
2898,57,8,4.801505946470864
2898,54,9,4.801505946470864
2898,1624,10,4.781767069191804
2899,119,1,6.917858301312855
2899,1757,2,6.911860414548999
2899,1776,3,6.911860414548999
2899,1907,4,6.870517671128043
2899,1916,5,6.843041989513434
2899,455,6,6.787576612065978
2899,1030,7,6.759869859016582
2899,1909,8,6.697273005975493
2899,163,9,6.659670210851836
2899,454,10,6.65905629175952
2900,1737,1,10.132650108581965
2900,1049,2,9.875332345138865
2900,814,3,9.804144535026621
2900,349,4,9.777008639806176
2900,1017,5,9.768795665583593
2900,1054,6,9.726595925879604
2900,1159,7,9.697018325254472
2900,56,8,9.665042898356354
2900,1749,9,9.663321855332097
2900,813,10,9.656088917153536
2901,1250,1,7.302876191569007
2901,1298,2,7.23397787208265
2901,1676,3,7.198050711879784
2901,1256,4,7.175182882199479
2901,1260,5,7.14725536802589
2901,1261,6,7.1296420206426365
2901,430,7,7.098987028496698
2901,1299,8,7.086814080111991
2901,1258,9,7.0728970709218535
2901,902,10,7.064406906245566
2902,866,1,18.879923616650302
2902,1070,2,17.490167849871796
2902,112,3,16.54865398415476
2902,102,4,16.417218644351067
2902,1746,5,15.827640095096992
2902,113,6,15.78485010520441
2902,124,7,15.671844652436706
2902,158,8,15.628063852698833
2902,155,9,15.628063852698833
2902,157,10,15.628063852698833
2903,116,1,14.838367729367144
2903,113,2,11.112875153633006
2903,1677,3,9.876738957892739
2903,781,4,9.747019188463437
2903,446,5,9.650990898575206
2903,692,6,9.44231315369182
2903,878,7,9.115119787383172
2903,1750,8,9.073159094326051
2903,412,9,8.911166964363813
2903,1740,10,8.736673498475643
2904,1637,1,24.134341018550447
2904,385,2,23.561934675772815
2904,364,3,23.51305212728498
2904,265,4,23.134084702288746
2904,329,5,22.93577905466053
2904,1104,6,22.777064822783423
2904,396,7,22.715258394565943
2904,1086,8,22.61241631630722
2904,1080,9,22.428717479421717
2904,382,10,21.64487796076571
2905,1907,1,14.424118118686092
2905,1916,2,13.45306956386042
2905,289,3,10.696717502425505
2905,1066,4,10.44045043952188
2905,1910,5,9.974288553719417
2905,1527,6,9.97107369420512
2905,1905,7,9.438367599834585
2905,1627,8,9.40700288865144
2905,904,9,9.266145701806956
2905,1919,10,8.97661838380333
2906,695,1,8.654378005354284
2906,696,2,8.588156871623083
2906,1907,3,8.569893126911898
2906,773,4,8.55296914300185
2906,972,5,8.370304354743512
2906,465,6,7.79488007182465
2906,1297,7,7.734703307111165
2906,113,8,7.656395017603735
2906,89,9,7.6085138623472925
2906,849,10,7.548162421719189
2907,1539,1,12.825515544062702
2907,1907,2,12.004697042376646
2907,1537,3,11.960621042231603
2907,862,4,10.39625917654838
2907,1910,5,10.050316019859476
2907,1561,6,10.043317465905204
2907,1525,7,9.853963288711242
2907,560,8,9.579616477722386
2907,1560,9,9.56190851464616
2907,1066,10,9.520029379499327
2908,1793,1,34.78690213582937
2908,98,2,34.16515907799057
2908,1792,3,34.01008224687269
2908,96,4,33.87321528113506
2908,1791,5,33.65070226937934
2908,455,6,33.422891429561844
2908,97,7,33.27026524064985
2908,618,8,32.55070526159924
2908,409,9,32.2770212671866
2908,358,10,32.05300678829642
2909,1,1,0.0
2909,1938,2,0.0
2909,17,3,0.0
2909,18,4,0.0
2909,19,5,0.0
2909,20,6,0.0
2909,21,7,0.0
2909,22,8,0.0
2909,23,9,0.0
2909,24,10,0.0
2910,1517,1,7.797901493205097
2910,1608,2,7.487536993768204
2910,1607,3,7.36626630707011
2910,410,4,7.014302381784853
2910,1202,5,7.014302381784853
2910,1313,6,6.97200414929222
2910,1157,7,6.872471080973492
2910,801,8,6.7099881867731765
2910,1272,9,6.53374256524503
2910,1909,10,6.505687290295496
2911,455,1,12.016075044181736
2911,1001,2,11.270892351367008
2911,1064,3,11.236448136118407
2911,706,4,10.9862034688869
2911,703,5,10.909603753544728
2911,1561,6,10.88143506811468
2911,675,7,10.871456711696199
2911,1684,8,10.794586956396987
2911,875,9,10.777432775711677
2911,1344,10,10.709978100702736
2912,358,1,14.760805354063447
2912,612,2,13.144474890616115
2912,1262,3,9.747564029337264
2912,379,4,8.37729558693991
2912,1327,5,8.28052307443611
2912,1280,6,8.261429534873868
2912,1785,7,8.247383191871606
2912,1323,8,8.239007780671884
2912,1147,9,7.729357129246445
2912,1134,10,7.6636213232836985
2913,291,1,15.188927525000931
2913,667,2,11.273026010077494
2913,826,3,10.574844024144856
2913,1677,4,9.868379856792604
2913,801,5,9.744985011558994
2913,1368,6,9.348043746317478
2913,622,7,9.268385276782464
2913,32,8,9.112945189935303
2913,46,9,8.475080939643993
2913,1858,10,8.441326894692745
2914,1561,1,5.069680991706457
2914,1193,2,5.045534189687284
2914,1041,3,5.039461336557732
2914,1915,4,5.023624205496423
2914,290,5,5.0155672810871215
2914,1310,6,5.010333799913654
2914,1907,7,4.990894274984932
2914,1889,8,4.9818303527198005
2914,1030,9,4.975284984013089
2914,1700,10,4.945090448663295
2915,1733,1,6.174352842297183
2915,1694,2,6.1146809615301665
2915,412,3,6.0462246053375805
2915,116,4,5.961787271705637
2915,1793,5,5.87890075866758
2915,1792,6,5.779554854820496
2915,171,7,5.778114767018059
2915,411,8,5.734779399195673
2915,1791,9,5.734397597697353
2915,1789,10,5.723139077518033
2916,1139,1,13.605910869567492
2916,277,2,12.9744325675052
2916,1060,3,12.02572664671751
2916,146,4,11.893869757469403
2916,396,5,11.341011352508609
2916,276,6,11.327161606674785
2916,350,7,11.24475950105864
2916,212,8,11.032697520282099
2916,1106,9,11.017834536620615
2916,956,10,10.684385341267312
2917,1876,1,5.435398616756453
2917,285,2,5.415321468175434
2917,269,3,5.323692764846999
2917,1932,4,5.300022332680593
2917,1578,5,5.28730963388137
2917,969,6,5.230436760594556
2917,976,7,5.215530405048368
2917,223,8,5.080138374555964
2917,28,9,5.046517146271486
2917,973,10,5.02434914256132
2918,766,1,13.000529288892666
2918,1122,2,11.714641051366481
2918,192,3,11.335533454484917
2918,89,4,10.773670479212212
2918,395,5,10.203533155106264
2918,1068,6,8.390267173161778
2918,688,7,8.321755152537184
2918,361,8,8.095392890267778
2918,1721,9,8.015415969119545
2918,223,10,7.911665125719011
2919,1034,1,19.389242770223255
2919,1044,2,19.028887183615605
2919,1032,3,18.77940877022436
2919,455,4,18.332826716105558
2919,1907,5,18.122197338816818
2919,1027,6,18.08966068386636
2919,1036,7,18.04401138866178
2919,1028,8,17.917250348361488
2919,1155,9,17.87469663343448
2919,1064,10,17.58500397195132
2920,692,1,20.74896597512067
2920,291,2,20.23336965811477
2920,98,3,20.091922594148137
2920,1713,4,19.990733656854555
2920,324,5,19.891383688239802
2920,333,6,19.866252300723783
2920,292,7,19.67265433673753
2920,1655,8,19.66029415599196
2920,341,9,19.65116599118362
2920,97,10,19.610558879075707
2921,1698,1,9.91321408478715
2921,868,2,9.287833545999202
2921,408,3,9.244642750425939
2921,1748,4,9.196903684226342
2921,603,5,8.958038048453322
2921,1733,6,8.945145749502394
2921,1659,7,8.941531567531092
2921,116,8,8.9139392413148
2921,1792,9,8.877478491155804
2921,125,10,8.791619402894948
2922,461,1,5.7198157704872505
2922,1649,2,5.370097574684699
2922,1102,3,5.1410483837104985
2922,309,4,5.113685585369897
2922,464,5,5.019528142873185
2922,695,6,4.968411693580307
2922,452,7,4.947422415799383
2922,696,8,4.936459907571884
2922,423,9,4.917851232783384
2922,1244,10,4.917851232783384
2923,116,1,9.339170711087549
2923,1733,2,9.156405861259584
2923,618,3,8.944780097180727
2923,1793,4,8.92446976538745
2923,411,5,8.844360525262564
2923,1792,6,8.817197923876648
2923,1791,7,8.7502516183406
2923,1789,8,8.74295232212542
2923,868,9,8.680488029707536
2923,1788,10,8.672371444164913
2924,692,1,17.441977175239817
2924,678,2,16.84615038646586
2924,116,3,16.335815995241788
2924,1277,4,16.08880203289278
2924,1921,5,15.617217289630164
2924,1040,6,15.2308109038465
2924,1726,7,14.92671511731073
2924,124,8,14.853494023868022
2924,1112,9,14.784431115501913
2924,1907,10,14.757643071870396
2925,308,1,11.839081192837634
2925,307,2,11.578195998917908
2925,1100,3,11.55632539183407
2925,449,4,8.36894356030237
2925,1275,5,8.277380060522635
2925,257,6,8.24300362593031
2925,45,7,8.121865651986525
2925,363,8,8.120986703305086
2925,427,9,8.09816726495968
2925,1120,10,8.086030149548533
2926,92,1,11.653354269951727
2926,330,2,8.760558496592251
2926,369,3,7.930308299890797
2926,371,4,7.475907612001389
2926,1120,5,6.716951476911515
2926,1773,6,5.6602890425385795
2926,1756,7,3.5447171277297413
2926,1828,8,3.5298147122132546
2926,1833,9,3.529070852493099
2926,1837,10,3.528898478079254
2927,1068,1,27.22035607456728
2927,1907,2,26.888272667184285
2927,289,3,22.475285684996045
2927,1921,4,21.523217190737245
2927,335,5,21.164639047792896
2927,1032,6,20.796840366348604
2927,409,7,20.58113381152436
2927,1257,8,20.239843627968092
2927,116,9,20.05791163970299
2927,97,10,19.93054625498971
2928,7,1,5.998111936630302
2928,618,2,5.883568542206977
2928,419,3,5.766141000474764
2928,1647,4,5.680412680625564
2928,1254,5,5.636557245217626
2928,1306,6,5.57934343337633
2928,1728,7,5.526072868651607
2928,116,8,5.508134552188761
2928,692,9,5.490247180563678
2928,259,10,5.465297211542445
